player,nacionalidad,edad,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Kelechi Iheanacho,NGA,28,DT,9,sevilla,celta,1,45,0,0,0.0,0.0,0,0,0,4,75.0,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0,0,1,0.0,24_25,17,14/12/2024,1,[]
Álvaro Pascual,ESP,22,DT,42,sevilla,celta,0,45,0,0,0.0,0.0,0,0,0,13,69.2,1,0,0.0,0.0,0.0,0,1,2,0,1,0,0,0,0,0,0,0,8,37.0,11.0,1,1,2,33.3,24_25,17,14/12/2024,1,[]
Dodi Lukebakio,BEL,27,DT,11,sevilla,celta,1,90,0,0,0.4,0.0,2,1,1,19,52.6,0,0,0.0,0.0,0.0,5,0,0,0,0,1,0,1,0,9,3,6,26,161.0,60.0,4,2,0,100.0,24_25,17,14/12/2024,1,"[{'tiros_puerta': [6, 38.0]}, {'regates_exitosos': [2, 84.0]}, {'rojas': [8, 1.0]}]"
Jesús Navas,ESP,39,DT,16,sevilla,celta,1,70,0,0,0.0,0.0,0,0,0,31,74.2,0,0,0.0,0.0,0.0,5,1,1,0,1,1,0,1,1,2,1,1,19,129.0,86.0,5,0,2,0.0,24_25,17,14/12/2024,1,"[{'centros_area': [7, 21.0]}, {'rojas': [10, 1.0]}]"
Stanis Idumbo,BEL,19,DT,27,sevilla,celta,0,20,0,0,0.0,0.3,1,1,0,5,60.0,0,0,0.0,0.0,0.0,1,1,1,0,1,0,0,0,0,1,0,1,6,56.0,47.0,2,0,0,0.0,24_25,17,14/12/2024,1,[]
Saúl Ñíguez,ESP,30,MC,17,sevilla,celta,1,90,0,1,0.2,0.1,2,1,1,40,87.5,0,0,0.0,0.0,0.0,13,1,1,0,1,2,0,2,2,2,1,1,21,102.0,25.0,0,2,1,66.7,24_25,17,14/12/2024,1,"[{'asistencias_90': [5, 0.35]}, {'rojas': [8, 1.0]}]"
Lucien Agoume,FRA,22,MC,18,sevilla,celta,1,90,0,0,0.0,0.0,0,0,0,43,76.7,1,0,0.0,0.0,0.0,8,2,2,0,1,0,0,0,4,0,0,0,16,67.0,17.0,0,0,0,0.0,24_25,17,14/12/2024,1,"[{'rojas': [8, 1.0]}]"
Manu Bueno,ESP,20,MC,28,sevilla,celta,1,69,1,0,0.1,0.0,3,2,1,20,90.0,0,0,0.0,0.0,0.0,13,2,1,0,0,0,0,0,2,0,0,0,17,61.0,20.0,0,0,0,0.0,24_25,17,14/12/2024,1,[]
Albert Sambi Lokonga,BEL,25,MC,12,sevilla,celta,0,21,0,0,0.0,0.0,0,0,0,3,66.7,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,2,0,0,0,3,6.0,3.0,0,2,0,100.0,24_25,17,14/12/2024,1,[]
Kike Salas,ESP,22,DF,4,sevilla,celta,1,90,0,0,0.0,0.0,0,0,0,70,65.7,0,0,0.0,0.0,0.0,6,4,4,0,1,2,1,1,2,0,0,0,11,57.0,31.0,1,3,0,100.0,24_25,17,14/12/2024,1,[]
Nemanja Gudelj,SRB,33,DF,6,sevilla,celta,1,89,0,0,0.0,0.0,0,0,0,56,91.1,0,0,0.0,0.0,0.0,7,0,0,0,0,2,0,2,2,0,0,0,32,106.0,42.0,1,0,0,0.0,24_25,17,14/12/2024,1,[]
Marcão,BRA,28,DF,23,sevilla,celta,0,1,0,0,0.0,0.0,0,0,0,1,100.0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0,0,0,0.0,24_25,17,14/12/2024,1,"[{'rojas': [8, 1.0]}]"
