player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Vinicius Júnior,DT,real madrid,villarreal,1,78,1,0,0.1,0.1,3,2,1,41,75.6,0,0,0.0,0.0,0.0,12,2,1,0,1,1,0,1,0,4,2,1,33,315.0,241.0,12,0,1,0.0,24_25,9,1
Arda Güler,DT,real madrid,villarreal,0,12,0,0,0.0,0.0,0,0,0,4,50.0,0,0,0.0,0.0,0.0,2,2,2,0,0,0,0,0,0,0,0,0,4,23.0,0.0,0,0,0,0.0,24_25,9,1
Kylian Mbappé,DT,real madrid,villarreal,1,70,0,0,0.1,0.0,3,3,0,24,87.5,0,0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,0,8,2,5,27,198.0,108.0,3,0,1,0.0,24_25,9,1
Rodrygo,DT,real madrid,villarreal,0,20,0,0,0.0,0.0,0,0,0,3,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,1,0,4,25.0,8.0,0,0,0,0.0,24_25,9,1
Jude Bellingham,MC,real madrid,villarreal,1,90,0,0,0.1,0.0,2,2,0,62,96.8,0,0,0.0,0.0,0.0,7,3,2,0,1,1,0,1,0,4,3,1,54,217.0,113.0,1,0,1,0.0,24_25,9,1
Eduardo Camavinga,MC,real madrid,villarreal,1,70,0,0,0.0,0.0,0,0,0,69,89.9,0,0,0.0,0.0,0.0,7,4,3,0,0,0,0,0,1,1,0,1,55,222.0,89.0,0,0,1,0.0,24_25,9,1
Éder Militão,DF,real madrid,villarreal,0,20,0,0,0.0,0.0,0,0,0,14,92.9,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,1,0,1,13,54.0,33.0,0,0,0,0.0,24_25,9,1
Federico Valverde,MC,real madrid,villarreal,1,90,1,1,0.0,0.1,1,0,1,81,95.1,0,0,0.0,0.0,0.0,18,0,0,0,0,1,1,0,3,0,0,0,56,270.0,78.0,1,1,0,100.0,24_25,9,1
Luka Modrić,MC,real madrid,villarreal,1,89,0,1,0.1,0.2,1,1,0,90,86.7,0,0,0.0,0.0,0.0,13,1,1,0,0,1,0,1,1,1,1,0,65,311.0,127.0,1,0,0,0.0,24_25,9,1
Lucas Vázquez,MC,real madrid,villarreal,0,1,0,0,0.0,0.0,0,0,0,1,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,24_25,9,1
Ferland Mendy,DF,real madrid,villarreal,1,90,0,0,0.0,0.0,0,0,0,62,95.2,0,0,0.0,0.0,0.0,7,1,2,0,1,1,1,0,0,1,0,1,39,192.0,71.0,1,0,0,0.0,24_25,9,1
Antonio Rüdiger,DF,real madrid,villarreal,1,90,0,0,0.2,0.0,1,1,0,62,98.4,0,0,0.0,0.0,0.0,9,2,1,0,0,0,0,0,3,0,0,0,39,172.0,130.0,0,0,1,0.0,24_25,9,1
Aurélien Tchouaméni,DF,real madrid,villarreal,1,90,0,0,0.0,0.0,0,0,0,51,94.1,0,0,0.0,0.0,0.0,6,1,1,0,0,1,1,0,2,0,0,0,38,123.0,50.0,0,2,0,100.0,24_25,9,1
Dani Carvajal,DF,real madrid,villarreal,1,90,0,0,0.0,0.1,0,0,0,74,89.2,0,0,0.0,0.0,0.0,8,4,3,0,0,0,0,0,1,0,0,0,50,176.0,85.0,4,0,0,0.0,24_25,9,1
Andriy Lunin,PT,real madrid,villarreal,1,90,0,0,0.0,0.0,0,0,0,34,88.2,0,0,0.0,100.0,0.0,11,0,0,0,0,0,0,0,0,0,0,0,18,33.0,10.0,0,1,0,100.0,24_25,9,1
Thierno Barry,DT,villarreal,real madrid,1,90,0,0,0.7,0.2,3,3,0,16,81.3,0,0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,15,118.0,64.0,2,1,3,25.0,24_25,9,0
Alex Baena,DT,villarreal,real madrid,1,67,0,0,0.1,0.1,1,1,0,31,74.2,0,0,0.0,0.0,0.0,3,0,1,0,1,1,0,1,0,1,0,1,18,84.0,32.0,0,0,0,0.0,24_25,9,0
Yeremi Pino,DT,villarreal,real madrid,0,23,0,0,0.0,0.4,0,0,0,10,80.0,0,0,0.0,0.0,0.0,4,1,0,0,0,2,0,2,0,0,0,0,7,18.0,2.0,0,0,0,0.0,24_25,9,0
Nicolas Pépé,DT,villarreal,real madrid,1,67,0,0,0.2,0.0,5,4,1,36,86.1,0,0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,0,4,1,2,35,166.0,74.0,2,0,0,0.0,24_25,9,0
Ilias Akhomach,DT,villarreal,real madrid,0,23,0,0,0.0,0.2,1,1,0,10,100.0,0,0,0.0,0.0,0.0,3,1,1,0,0,0,0,0,0,2,1,1,10,55.0,41.0,2,0,0,0.0,24_25,9,0
Pape Gueye,MC,villarreal,real madrid,1,90,0,0,0.2,0.1,1,1,0,46,76.1,0,0,0.0,0.0,0.0,7,3,1,0,0,0,0,0,3,1,0,0,38,169.0,86.0,1,0,1,0.0,24_25,9,0
Daniel Parejo,MC,villarreal,real madrid,1,78,0,0,0.0,0.0,0,0,0,65,98.5,0,0,0.0,0.0,0.0,2,1,5,0,5,0,0,0,2,0,0,0,40,116.0,37.0,0,0,0,0.0,24_25,9,0
Ramón Terrats,MC,villarreal,real madrid,0,12,0,0,0.0,0.0,1,1,0,12,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,10,27.0,14.0,0,0,0,0.0,24_25,9,0
Santi Comesaña,MC,villarreal,real madrid,1,90,0,0,0.0,0.0,0,0,0,69,92.8,0,0,0.0,0.0,0.0,1,1,2,0,1,3,1,2,1,3,1,2,42,226.0,130.0,1,2,0,100.0,24_25,9,0
Sergi Cardona,DF,villarreal,real madrid,1,85,0,0,0.0,0.1,0,0,0,36,83.3,0,0,0.0,0.0,0.0,1,1,1,0,0,2,0,2,3,2,0,2,26,200.0,113.0,5,0,0,0.0,24_25,9,0
Juan Bernat,DF,villarreal,real madrid,0,5,0,0,0.0,0.0,0,0,0,8,75.0,0,0,0.0,0.0,0.0,1,1,1,0,0,1,0,1,0,3,0,3,10,49.0,33.0,1,0,0,0.0,24_25,9,0
Logan Costa,DF,villarreal,real madrid,1,90,0,0,0.0,0.0,0,0,0,56,89.3,0,0,0.0,0.0,0.0,1,0,0,0,0,2,2,0,0,0,0,0,39,192.0,90.0,0,0,0,0.0,24_25,9,0
Raúl Albiol,DF,villarreal,real madrid,1,67,0,0,0.0,0.0,0,0,0,37,94.6,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,2,0,0,0,20,72.0,24.0,0,1,0,100.0,24_25,9,0
Eric Bailly,DF,villarreal,real madrid,0,23,0,0,0.0,0.0,0,0,0,23,95.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,13,70.0,48.0,0,1,0,100.0,24_25,9,0
Kiko Femenía,DF,villarreal,real madrid,1,90,0,0,0.0,0.0,0,0,0,72,88.9,1,0,0.0,0.0,0.0,0,4,5,0,2,2,1,1,0,0,0,0,48,253.0,164.0,4,0,0,0.0,24_25,9,0
