player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Sandro Ramírez,DT,9,las palmas,girona,1,62,0,0,0.9,0.0,1,0,1,16,68.8,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,9,31.0,5.0,0,0,0,0.0,23_24,33,27/04/2024,1,[]
Marc Cardona,DT,19,las palmas,girona,0,28,0,0,0.4,0.0,2,1,1,15,60.0,0,0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,2,1,1,16,123.0,64.0,2,1,0,100.0,23_24,33,27/04/2024,1,[]
Alberto Moleiro,DT,10,las palmas,girona,1,90,0,0,0.1,0.0,3,2,1,32,68.8,0,0,0.0,0.0,0.0,5,3,2,0,2,1,0,1,0,7,2,4,32,156.0,93.0,2,0,3,0.0,23_24,33,27/04/2024,1,"[{'regates_exitosos': [9, 57.0]}]"
Marvin,DT,2,las palmas,girona,1,90,0,0,0.0,0.0,0,0,0,47,68.1,0,0,0.0,0.0,0.0,1,1,1,0,1,0,0,0,0,1,0,1,35,252.0,156.0,6,1,1,50.0,23_24,33,27/04/2024,1,[]
Kirian Rodríguez,MC,20,las palmas,girona,1,90,0,0,0.0,0.1,1,1,0,76,86.8,1,0,0.0,0.0,0.0,-1,1,0,0,0,2,0,2,1,0,0,0,59,296.0,133.0,1,1,2,33.3,23_24,33,27/04/2024,1,"[{'pases_ultimo_tercio': [3, 278.0]}]"
Máximo Perrone,MC,8,las palmas,girona,1,77,0,0,0.0,0.3,0,0,0,46,84.8,0,0,0.0,0.0,0.0,2,1,2,0,1,2,0,2,1,1,1,0,36,199.0,121.0,1,0,1,0.0,23_24,33,27/04/2024,1,[]
Fabio González,MC,25,las palmas,girona,0,13,0,0,0.0,0.0,0,0,0,24,87.5,0,0,0.0,0.0,0.0,3,0,0,0,0,1,0,1,0,0,0,0,16,43.0,17.0,0,0,0,0.0,23_24,33,27/04/2024,1,[]
Javier Muñoz,MC,5,las palmas,girona,1,80,0,0,0.0,0.0,0,0,0,33,69.7,0,0,0.0,0.0,0.0,1,0,1,0,1,1,0,1,2,0,0,0,23,141.0,45.0,1,0,0,0.0,23_24,33,27/04/2024,1,[]
Benito Ramírez,MC,11,las palmas,girona,0,10,0,0,0.1,0.0,1,1,0,10,80.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,3,1,2,10,52.0,25.0,1,0,0,0.0,23_24,33,27/04/2024,1,"[{'rojas': [8, 1.0]}]"
Daley Sinkgraven,DF,18,las palmas,girona,1,62,0,0,0.0,0.0,0,0,0,36,86.1,0,0,0.0,0.0,0.0,0,3,2,0,1,1,1,0,1,1,0,1,25,70.0,15.0,0,1,0,100.0,23_24,33,27/04/2024,1,"[{'rojas': [10, 1.0]}]"
Sergi Cardona,DF,3,las palmas,girona,0,28,0,0,0.0,0.2,0,0,0,39,89.7,0,0,0.0,0.0,0.0,2,2,1,0,0,0,0,0,0,1,0,1,26,93.0,28.0,0,0,1,0.0,23_24,33,27/04/2024,1,"[{'entradas': [4, 90.0]}, {'intercepciones': [4, 46.0]}, {'amarillas': [7, 11.0]}]"
Mika Mármol,DF,15,las palmas,girona,1,90,0,0,0.0,0.0,0,0,0,106,89.6,1,0,0.0,0.0,0.0,-2,0,1,0,1,0,0,0,3,0,0,0,83,357.0,208.0,2,0,0,0.0,23_24,33,27/04/2024,1,"[{'intercepciones': [7, 44.0]}, {'despejes': [6, 147.0]}, {'rojas': [10, 1.0]}]"
Saúl Coco,DF,23,las palmas,girona,1,90,0,0,0.0,0.0,0,0,0,81,88.9,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,69,297.0,119.0,0,1,0,100.0,23_24,33,27/04/2024,1,"[{'rojas': [10, 1.0]}]"
Álex Suárez,DF,4,las palmas,girona,1,62,0,0,0.0,0.0,0,0,0,38,86.8,0,0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,1,1,0,20,53.0,8.0,0,1,0,100.0,23_24,33,27/04/2024,1,"[{'amarillas': [3, 12.0]}]"
