player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Antoine Griezmann,DT,7,atletico madrid,athletic,1,90,0,0,0.0,0.1,2,2,0,39,61.5,1,0,0.0,0.0,0.0,2,1,2,0,1,0,0,0,2,0,0,0,11,52.0,32.0,1,2,0,100.0,23_24,33,27/04/2024,1,"[{'goles': [6, 16.0]}, {'penaltis_marcados': [3, 4.0]}, {'corners': [6, 94.0]}]"
Ángel Correa,DT,10,atletico madrid,athletic,1,76,1,0,0.6,0.0,2,0,2,23,78.3,0,0,0.0,0.0,0.0,11,2,0,0,0,1,0,1,1,3,1,2,11,78.0,49.0,1,1,0,100.0,23_24,33,27/04/2024,1,"[{'apariciones_suplente': [1, 28.0]}, {'rojas': [8, 1.0]}]"
Pablo Barrios,MC,24,atletico madrid,athletic,0,14,0,0,0.0,0.0,0,0,0,6,83.3,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,1,1,0,2,11.0,10.0,0,0,0,0.0,23_24,33,27/04/2024,1,"[{'rojas': [8, 1.0]}]"
Marcos Llorente,MC,14,atletico madrid,athletic,1,81,0,0,0.0,0.0,0,0,0,38,76.3,0,0,0.0,0.0,0.0,4,1,1,0,0,0,0,0,2,2,1,1,15,70.0,29.0,0,1,2,33.3,23_24,33,27/04/2024,1,"[{'rojas': [8, 1.0]}]"
Saúl Ñíguez,MC,8,atletico madrid,athletic,0,9,0,0,0.0,0.0,0,0,0,1,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,2,0,0,0,0,0.0,0.0,0,1,1,50.0,23_24,33,27/04/2024,1,"[{'rojas': [10, 1.0]}]"
Koke,MC,6,atletico madrid,athletic,1,90,0,1,0.0,0.6,0,0,0,60,80.0,0,0,0.0,0.0,0.0,10,3,5,0,3,0,0,0,1,0,0,0,15,63.0,39.0,0,0,1,0.0,23_24,33,27/04/2024,1,"[{'pases_ultimo_tercio': [9, 196.0]}]"
Rodrigo De Paul,MC,5,atletico madrid,athletic,1,81,1,0,0.0,0.0,1,0,1,42,81.0,1,0,0.0,0.0,0.0,9,0,0,0,0,1,0,1,1,4,1,3,27,144.0,51.0,1,0,0,0.0,23_24,33,27/04/2024,1,"[{'pases_ultimo_tercio': [8, 180.0]}]"
César Azpilicueta,MC,3,atletico madrid,athletic,0,9,0,0,0.0,0.0,0,0,0,2,50.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,1,26.0,14.0,0,1,0,100.0,23_24,33,27/04/2024,1,[]
Samuel Lino,MC,12,atletico madrid,athletic,1,90,0,0,0.2,0.0,3,3,0,34,82.4,0,0,0.0,0.0,0.0,1,1,5,0,4,2,0,2,2,2,1,1,27,149.0,91.0,4,2,1,66.7,23_24,33,27/04/2024,1,[]
Nahuel Molina,MC,16,atletico madrid,athletic,1,66,0,0,0.0,0.0,0,0,0,47,63.8,0,0,0.0,0.0,0.0,2,3,6,0,3,1,0,1,1,0,0,0,20,124.0,91.0,3,1,2,33.3,23_24,33,27/04/2024,1,"[{'rojas': [10, 1.0]}]"
