player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Julián Álvarez,DT,19,atletico madrid,rayo,1,90,1,0,0.5,0.3,2,0,2,31,77.4,0,0,0.0,0.0,0.0,12,0,0,0,0,1,0,1,0,5,3,1,28,236.0,100.0,4,0,2,0.0,24_25,33,24/04/2025,1,"[{'goles': [7, 17.0]}, {'goles_90': [8, 0.61]}, {'penaltis_marcados': [6, 4.0]}, {'tiros_puerta': [7, 36.0]}]"
Alexander Sørloth,DT,9,atletico madrid,rayo,1,60,1,0,1.3,0.0,4,2,2,12,33.3,0,0,0.0,0.0,0.0,11,1,1,0,0,0,0,0,0,1,0,1,17,66.0,35.0,0,2,1,66.7,24_25,33,24/04/2025,1,"[{'goles': [4, 20.0]}, {'goles_90': [1, 1.15]}, {'tiros_puerta': [4, 40.0]}, {'goles_por_tiro': [5, 0.24]}, {'apariciones_suplente': [10, 20.0]}]"
Antoine Griezmann,DT,7,atletico madrid,rayo,0,30,0,1,0.0,0.6,1,1,0,15,80.0,0,0,0.0,0.0,0.0,10,0,0,0,0,1,0,1,0,1,0,1,15,100.0,75.0,2,1,0,100.0,24_25,33,24/04/2025,1,"[{'asistencias': [8, 7.0]}, {'corners': [9, 81.0]}]"
Conor Gallagher,MC,4,atletico madrid,rayo,1,80,1,0,0.5,0.0,2,0,2,27,74.1,0,0,0.0,0.0,0.0,14,0,3,0,3,1,0,1,2,3,2,1,30,82.0,22.0,0,0,0,0.0,24_25,33,24/04/2025,1,"[{'apariciones_suplente': [1, 14.0]}]"
César Azpilicueta,DF,3,atletico madrid,rayo,0,10,0,0,0.0,0.0,0,0,0,5,60.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,2,0,0,0,4,24.0,17.0,0,1,0,100.0,24_25,33,24/04/2025,1,[]
Pablo Barrios,MC,8,atletico madrid,rayo,1,90,0,0,0.0,0.0,0,0,0,60,90.0,0,0,0.0,0.0,0.0,10,1,1,0,0,0,0,0,2,5,4,1,52,314.0,138.0,1,0,2,0.0,24_25,33,24/04/2025,1,"[{'rojas': [8, 1.0]}]"
Rodrigo De Paul,MC,5,atletico madrid,rayo,1,80,0,1,0.0,0.2,0,0,0,48,89.6,0,0,0.0,0.0,0.0,12,2,1,0,0,0,0,0,0,0,0,0,40,151.0,87.0,0,0,1,0.0,24_25,33,24/04/2025,1,"[{'pases_ultimo_tercio': [8, 180.0]}]"
Koke,MC,6,atletico madrid,rayo,0,10,0,0,0.0,0.0,0,0,0,9,66.7,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,4,11.0,6.0,0,0,0,0.0,24_25,33,24/04/2025,1,"[{'pases_ultimo_tercio': [9, 196.0]}]"
Giuliano Simeone,MC,22,atletico madrid,rayo,1,66,0,1,0.0,0.3,0,0,0,30,76.7,0,0,0.0,0.0,0.0,9,0,2,0,2,0,0,0,0,1,0,1,28,136.0,41.0,3,0,0,0.0,24_25,33,24/04/2025,1,"[{'asistencias': [8, 4.0]}]"
Nahuel Molina,DF,16,atletico madrid,rayo,0,24,0,0,0.0,0.0,0,0,0,14,64.3,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,2,0,0,0,7,36.0,23.0,0,0,0,0.0,24_25,33,24/04/2025,1,"[{'rojas': [10, 1.0]}]"
Javi Galán,DF,21,atletico madrid,rayo,1,80,0,0,0.0,0.8,1,1,0,43,83.7,0,0,0.0,0.0,0.0,11,2,4,0,2,0,0,0,2,4,1,2,35,227.0,170.0,4,1,0,100.0,24_25,33,24/04/2025,1,[]
Samuel Lino,DF,12,atletico madrid,rayo,0,10,0,0,0.0,0.0,0,0,0,6,100.0,0,0,0.0,0.0,0.0,2,1,2,0,1,1,1,0,0,0,0,0,5,23.0,14.0,1,0,0,0.0,24_25,33,24/04/2025,1,[]
Clément Lenglet,DF,15,atletico madrid,rayo,1,90,0,0,0.0,0.0,0,0,0,50,90.0,0,0,0.0,0.0,0.0,10,2,1,0,0,1,0,1,6,1,1,0,42,218.0,132.0,0,2,0,100.0,24_25,33,24/04/2025,1,"[{'rojas': [2, 1.0]}]"
Robin Le Normand,DF,24,atletico madrid,rayo,1,90,0,0,0.0,0.0,0,0,0,32,87.5,0,0,0.0,0.0,0.0,8,1,1,0,0,0,0,0,5,0,0,0,24,107.0,45.0,1,0,3,0.0,24_25,33,24/04/2025,1,"[{'amarillas': [4, 13.0]}]"
Marcos Llorente,DF,14,atletico madrid,rayo,1,90,0,0,0.0,0.0,1,1,0,39,89.7,0,0,0.0,0.0,0.0,5,0,0,0,0,1,1,0,1,0,0,0,34,249.0,150.0,4,0,0,0.0,24_25,33,24/04/2025,1,"[{'rojas': [8, 1.0]}]"
Jan Oblak,PT,13,atletico madrid,rayo,1,90,0,0,0.0,0.0,0,0,0,29,72.4,0,0,0.0,100.0,1.7,11,0,0,0,0,0,0,0,0,0,0,0,19,94.0,55.0,0,0,0,0.0,24_25,33,24/04/2025,1,"[{'minutos': [7, 3240.0]}, {'porterias_cero': [1, 15.0]}, {'paradas': [8, 86.0]}, {'save_pct': [3, 78.1]}]"
Randy Nteka,DT,11,rayo,atletico madrid,1,75,0,0,0.0,0.0,0,0,0,11,81.8,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,3,0,0,0,6,5.0,0.0,0,4,2,66.7,24_25,33,24/04/2025,0,[]
Sergi Guardiola,DT,12,rayo,atletico madrid,0,15,0,0,0.0,0.0,0,0,0,3,66.7,0,0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0.0,24_25,33,24/04/2025,0,"[{'apariciones_suplente': [10, 21.0]}]"
Álvaro García,DT,18,rayo,atletico madrid,1,82,0,0,0.1,0.1,2,1,1,22,77.3,0,0,0.0,0.0,0.0,3,0,1,0,1,2,0,2,1,2,1,1,22,78.0,22.0,1,0,0,0.0,24_25,33,24/04/2025,0,"[{'centros_area': [7, 21.0]}, {'rojas': [10, 1.0]}]"
Adri Embarba,DT,21,rayo,atletico madrid,0,8,0,0,0.0,0.0,0,0,0,11,54.5,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,7,44.0,35.0,1,0,0,0.0,24_25,33,24/04/2025,0,"[{'corners': [6, 94.0]}]"
Isaac Palazón Camacho,DT,7,rayo,atletico madrid,1,90,0,0,0.3,0.1,3,1,2,62,80.6,0,0,0.0,0.0,0.0,3,1,5,0,4,4,0,4,1,2,0,2,55,204.0,68.0,2,1,3,25.0,24_25,33,24/04/2025,0,"[{'corners': [7, 92.0]}]"
Pedro Díaz,MC,4,rayo,atletico madrid,1,90,0,0,0.0,0.0,1,0,1,49,87.8,0,0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,2,1,1,41,182.0,83.0,2,0,0,0.0,24_25,33,24/04/2025,0,[]
Óscar Valentín,MC,23,rayo,atletico madrid,1,67,0,0,0.0,0.0,0,0,0,37,94.6,0,0,0.0,0.0,0.0,1,4,5,0,3,1,1,0,2,0,0,0,29,139.0,66.0,1,0,0,0.0,24_25,33,24/04/2025,0,"[{'faltas_cometidas': [5, 57.0]}]"
Gerard Gumbau,MC,15,rayo,atletico madrid,0,23,0,0,0.1,0.0,2,1,1,20,85.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,16,26.0,13.0,0,1,0,100.0,24_25,33,24/04/2025,0,"[{'amarillas': [5, 12.0]}, {'faltas_cometidas': [9, 62.0]}]"
Unai López,MC,17,rayo,atletico madrid,1,67,0,0,0.0,0.0,1,1,0,64,98.4,0,0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,1,0,0,0,50,195.0,80.0,1,0,0,0.0,24_25,33,24/04/2025,0,"[{'rojas': [8, 1.0]}]"
Jorge de Frutos,DT,19,rayo,atletico madrid,0,23,0,0,0.0,0.0,0,0,0,12,66.7,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,1,0,0,9,40.0,14.0,0,0,0,0.0,24_25,33,24/04/2025,0,"[{'rojas': [8, 1.0]}]"
Alfonso Espino,DF,22,rayo,atletico madrid,1,67,0,0,0.0,0.2,0,0,0,48,87.5,0,0,0.0,0.0,0.0,2,2,1,0,0,0,0,0,0,2,1,1,46,160.0,96.0,1,0,0,0.0,24_25,33,24/04/2025,0,[]
Pep Chavarría,DF,3,rayo,atletico madrid,0,23,0,0,0.0,0.0,0,0,0,20,80.0,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,1,2,0,1,20,86.0,38.0,0,0,0,0.0,24_25,33,24/04/2025,0,"[{'rojas': [10, 1.0]}]"
Pathé Ciss,DF,6,rayo,atletico madrid,1,90,0,0,0.0,0.0,0,0,0,65,93.8,0,0,0.0,0.0,0.0,5,3,0,0,0,2,0,2,3,0,0,0,55,229.0,125.0,1,2,0,100.0,24_25,33,24/04/2025,0,"[{'amarillas': [3, 12.0]}]"
Florian Lejeune,DF,24,rayo,atletico madrid,1,90,0,0,0.0,0.0,1,1,0,88,95.5,0,0,0.0,0.0,0.0,3,1,1,0,0,0,0,0,3,0,0,0,81,276.0,141.0,0,1,2,33.3,24_25,33,24/04/2025,0,"[{'despejes': [9, 181.0]}, {'minutos': [4, 3325.0]}]"
