player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Maroan Sannadi,DT,21,athletic,las palmas,1,83,0,0,0.2,0.0,2,1,1,12,66.7,0,0,0.0,0.0,0.0,5,1,2,0,1,0,0,0,0,5,2,3,20,97.0,37.0,2,1,2,33.3,24_25,33,23/04/2025,1,[]
Gorka Guruzeta,DT,12,athletic,las palmas,0,7,0,0,0.3,0.1,1,1,0,4,50.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,0,1,0,100.0,24_25,33,23/04/2025,1,"[{'goles_90': [9, 0.57]}]"
Álex Berenguer,DT,7,athletic,las palmas,1,64,0,0,0.4,0.1,2,2,0,30,60.0,0,0,0.0,0.0,0.0,4,0,1,0,1,0,0,0,1,3,0,2,23,127.0,76.0,2,0,1,0.0,24_25,33,23/04/2025,1,"[{'asistencias': [8, 7.0]}, {'corners': [5, 101.0]}]"
Nico Williams,DT,10,athletic,las palmas,0,26,0,0,0.0,0.0,0,0,0,12,91.7,0,0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,3,0,3,16,112.0,56.0,1,0,0,0.0,24_25,33,23/04/2025,1,"[{'regates_exitosos': [7, 68.0]}]"
Iñaki Williams,DT,9,athletic,las palmas,1,90,1,0,0.8,0.5,2,0,2,30,83.3,0,0,0.0,0.0,0.0,13,0,2,0,2,2,0,2,4,3,1,1,31,156.0,99.0,3,2,0,100.0,24_25,33,23/04/2025,1,"[{'asistencias': [4, 8.0]}]"
Oihan Sancet,MC,8,athletic,las palmas,1,21,0,0,0.0,0.0,0,0,0,5,60.0,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,1,0,0,6,36.0,13.0,1,1,0,100.0,24_25,33,23/04/2025,1,"[{'goles': [8, 15.0]}, {'goles_90': [5, 0.83]}, {'penaltis_marcados': [10, 3.0]}, {'goles_por_tiro': [2, 0.26]}]"
Peio Canales,MC,28,athletic,las palmas,0,69,0,0,0.2,0.0,2,2,0,23,87.0,0,0,0.0,0.0,0.0,5,0,0,0,0,1,0,1,0,2,0,1,23,140.0,77.0,2,0,0,0.0,24_25,33,23/04/2025,1,[]
Iñigo Ruiz de Galarreta,MC,16,athletic,las palmas,1,83,0,1,0.1,0.7,2,1,1,54,75.9,0,0,0.0,0.0,0.0,12,3,4,0,1,1,1,0,1,1,0,1,36,141.0,69.0,3,1,0,100.0,24_25,33,23/04/2025,1,"[{'amarillas': [1, 8.0]}, {'faltas_cometidas': [5, 29.0]}]"
Beñat Prados,MC,24,athletic,las palmas,0,7,0,0,0.0,0.0,0,0,0,3,66.7,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,24_25,33,23/04/2025,1,[]
Mikel Jauregizar,MC,23,athletic,las palmas,1,90,0,0,0.0,0.0,0,0,0,48,77.1,0,0,0.0,0.0,0.0,6,1,2,0,1,0,0,0,2,0,0,0,37,93.0,48.0,0,1,0,100.0,24_25,33,23/04/2025,1,"[{'entradas': [6, 84.0]}, {'rojas': [8, 1.0]}]"
Yuri Berchiche,DF,17,athletic,las palmas,1,90,0,0,0.0,0.0,0,0,0,67,77.6,1,0,0.0,0.0,0.0,8,4,3,0,0,2,1,1,3,1,0,0,39,98.0,32.0,0,4,0,100.0,24_25,33,23/04/2025,1,[]
