player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Ante Budimir,DT,17,osasuna,sevilla,1,83,0,0,0.1,0.0,2,2,0,2,100.0,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,1,0,0,0,7,15.0,1.0,0,0,3,0.0,24_25,33,24/04/2025,1,"[{'goles': [3, 21.0]}, {'goles_90': [7, 0.64]}, {'penaltis_marcados': [1, 8.0]}, {'tiros_puerta': [9, 29.0]}]"
José Arnaiz,DT,20,osasuna,sevilla,0,7,0,0,0.0,0.0,0,0,0,2,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,24_25,33,24/04/2025,1,[]
Rubén García,DT,14,osasuna,sevilla,1,88,1,0,0.0,0.1,1,0,1,59,74.6,0,0,0.0,0.0,0.0,13,2,2,0,0,2,0,2,0,0,0,0,42,186.0,68.0,1,0,0,0.0,24_25,33,24/04/2025,1,"[{'asistencias': [8, 4.0]}, {'asistencias_90': [5, 0.45]}, {'corners': [9, 32.0]}]"
Kike Barja,MC,11,osasuna,sevilla,0,2,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,24_25,33,24/04/2025,1,"[{'apariciones_suplente': [5, 11.0]}]"
Aimar Oroz,MC,10,osasuna,sevilla,1,90,0,0,0.0,0.0,2,2,0,33,84.8,0,0,0.0,0.0,0.0,5,0,1,0,1,0,0,0,0,5,0,3,25,131.0,60.0,0,1,0,100.0,24_25,33,24/04/2025,1,"[{'faltas_recibidas': [5, 64.0]}]"
Lucas Torró,MC,6,osasuna,sevilla,1,90,0,0,0.0,0.0,0,0,0,50,84.0,0,0,0.0,0.0,0.0,6,2,2,0,0,1,0,1,4,0,0,0,34,198.0,83.0,3,4,0,100.0,24_25,33,24/04/2025,1,"[{'faltas_cometidas': [1, 75.0]}]"
Pablo Ibáñez,MC,8,osasuna,sevilla,1,45,0,0,0.0,0.0,0,0,0,16,75.0,1,0,0.0,0.0,0.0,0,1,2,0,2,0,0,0,0,2,1,0,15,107.0,46.0,2,1,3,25.0,24_25,33,24/04/2025,1,"[{'apariciones_suplente': [10, 21.0]}]"
Iker Muñoz,MC,18,osasuna,sevilla,0,45,0,0,0.0,0.0,1,1,0,28,89.3,0,0,0.0,0.0,0.0,2,0,3,0,3,0,0,0,2,1,0,1,23,71.0,31.0,1,1,0,100.0,24_25,33,24/04/2025,1,[]
Abel Bretones,DF,23,osasuna,sevilla,1,65,0,0,0.0,0.0,0,0,0,41,90.2,0,0,0.0,0.0,0.0,6,1,4,0,3,4,0,4,2,1,0,1,28,65.0,21.0,0,0,1,0.0,24_25,33,24/04/2025,1,"[{'rojas': [2, 1.0]}]"
Juan Cruz Armada,DF,3,osasuna,sevilla,0,25,0,0,0.0,0.0,0,0,0,17,94.1,0,0,0.0,0.0,0.0,2,0,0,0,0,1,1,0,1,0,0,0,12,47.0,24.0,0,0,0,0.0,24_25,33,24/04/2025,1,[]
