player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Bertuğ Yıldırım,DT,getafe,real sociedad,1,77,0,0,0.0,0.0,0,0,0,10,60.0,0,0,0.0,0.0,0.0,7,1,0,0,0,0,0,0,1,0,0,0,11,53.0,20.0,2,3,2,60.0,24_25,4,01/09/2024,1,[]
Peter González,DT,getafe,real sociedad,0,13,0,0,0.0,0.0,1,1,0,8,62.5,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,6,23.0,7.0,1,1,0,100.0,24_25,4,01/09/2024,1,[]
Alex Sola,DT,getafe,real sociedad,1,84,0,0,0.0,0.0,2,2,0,19,47.4,0,0,0.0,0.0,0.0,4,0,1,0,1,0,0,0,1,8,1,7,24,108.0,46.0,2,5,1,83.3,24_25,4,01/09/2024,1,[]
John Joe,DT,getafe,real sociedad,0,6,0,0,0.0,0.0,1,1,0,5,80.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,4,24.0,10.0,0,1,0,100.0,24_25,4,01/09/2024,1,[]
Carles Pérez,DT,getafe,real sociedad,1,66,0,0,0.2,0.0,3,3,0,20,50.0,0,0,0.0,0.0,0.0,3,2,2,0,0,1,0,1,0,2,0,2,16,85.0,49.0,1,0,3,0.0,24_25,4,01/09/2024,1,[]
Mauro Arambarri,MC,getafe,real sociedad,0,24,0,0,0.0,0.0,1,1,0,17,70.6,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,0,0,0,10,43.0,24.0,0,1,1,50.0,24_25,4,01/09/2024,1,"[{'penaltis_marcados': [10, 3.0]}]"
Christantus Uche,MC,getafe,real sociedad,1,89,0,0,0.1,0.1,1,1,0,20,65.0,0,0,0.0,0.0,0.0,8,1,0,0,0,1,0,1,0,4,3,1,18,104.0,58.0,2,1,2,33.3,24_25,4,01/09/2024,1,"[{'rojas': [2, 2.0]}, {'faltas_cometidas': [9, 55.0]}, {'faltas_recibidas': [3, 68.0]}]"
Yellu Santiago,MC,getafe,real sociedad,0,1,0,0,0.0,0.0,0,0,0,4,50.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,24_25,4,01/09/2024,1,[]
Nabil Aberdin,MC,getafe,real sociedad,1,66,0,0,0.0,0.0,1,1,0,15,66.7,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,1,0,8,45.0,26.0,1,4,2,66.7,24_25,4,01/09/2024,1,[]
Carles Aleñá,DT,getafe,real sociedad,0,24,0,0,0.2,0.0,1,1,0,10,70.0,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,8,42.0,3.0,0,2,0,100.0,24_25,4,01/09/2024,1,[]
Luis Milla,MC,getafe,real sociedad,1,90,0,0,0.0,0.2,1,1,0,51,70.6,0,0,0.0,0.0,0.0,9,2,2,0,0,2,0,2,0,3,2,1,32,126.0,37.0,1,3,4,42.9,24_25,4,01/09/2024,1,"[{'pases_clave': [3, 70.0]}, {'corners': [3, 113.0]}]"
Diego Rico,DF,getafe,real sociedad,1,90,0,0,0.0,0.0,0,0,0,59,64.4,0,0,0.0,0.0,0.0,8,5,3,0,0,0,0,0,2,2,1,1,24,196.0,112.0,4,0,0,0.0,24_25,4,01/09/2024,1,"[{'centros_area': [3, 29.0]}, {'entradas': [9, 81.0]}, {'rojas': [8, 1.0]}]"
Omar Alderete,DF,getafe,real sociedad,1,90,0,0,0.0,0.0,2,1,1,49,73.5,0,0,0.0,0.0,0.0,11,1,0,0,0,2,1,1,7,1,1,0,35,209.0,123.0,1,2,3,40.0,24_25,4,01/09/2024,1,"[{'despejes': [1, 241.0]}]"
Djené,DF,getafe,real sociedad,1,90,0,0,0.0,0.0,0,0,0,35,74.3,0,0,0.0,0.0,0.0,7,0,1,0,1,0,0,0,4,1,1,0,14,53.0,9.0,0,5,1,83.3,24_25,4,01/09/2024,1,"[{'rojas': [8, 1.0]}]"
Iglesias,DF,getafe,real sociedad,1,90,0,0,0.0,0.1,2,2,0,62,54.8,1,0,0.0,0.0,0.0,4,3,3,0,2,0,0,0,4,0,0,0,26,112.0,30.0,1,3,1,75.0,24_25,4,01/09/2024,1,"[{'entradas': [9, 81.0]}, {'intercepciones': [4, 50.0]}]"
David Soria,PT,getafe,real sociedad,1,90,0,0,0.0,0.0,0,0,0,14,64.3,0,0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,0,0,0,0,7,45.0,25.0,0,0,0,0.0,24_25,4,01/09/2024,1,"[{'minutos': [1, 3420.0]}, {'porterias_cero': [6, 9.0]}, {'paradas': [8, 86.0]}, {'save_pct': [6, 75.4]}]"
Umar Sadiq,DT,real sociedad,getafe,1,65,0,0,0.0,0.0,1,1,0,13,38.5,0,0,0.0,0.0,0.0,3,1,2,0,1,1,1,0,1,1,1,0,8,40.0,15.0,1,5,3,62.5,24_25,4,01/09/2024,0,[]
Orri Steinn Óskarsson,DT,real sociedad,getafe,0,25,0,0,0.0,0.0,0,0,0,10,20.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,11.0,0.0,0,1,6,14.3,24_25,4,01/09/2024,0,[]
Brais Méndez,DT,real sociedad,getafe,1,27,0,0,0.0,0.0,0,0,0,6,83.3,0,0,0.0,0.0,0.0,1,0,2,0,2,0,0,0,0,1,0,1,2,2.0,2.0,0,0,0,0.0,24_25,4,01/09/2024,0,[]
Ander Barrenetxea,MC,real sociedad,getafe,0,63,0,0,0.0,0.0,0,0,0,10,60.0,0,0,0.0,0.0,0.0,5,0,1,0,1,0,0,0,4,2,1,1,10,49.0,13.0,1,0,2,0.0,24_25,4,01/09/2024,0,"[{'regates_exitosos': [7, 32.0]}]"
Sergio Gómez,DT,real sociedad,getafe,1,90,0,0,0.0,0.0,0,0,0,26,53.8,0,0,0.0,0.0,0.0,5,5,2,0,1,1,0,1,2,0,0,0,13,78.0,41.0,1,0,6,0.0,24_25,4,01/09/2024,0,"[{'pases_clave': [10, 56.0]}, {'corners': [2, 133.0]}]"
