player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Alejo Véliz,DT,espanyol,rayo,1,90,1,0,0.4,0.0,3,2,1,16,75.0,1,0,0.0,0.0,0.0,7,0,0,0,0,2,1,1,2,3,0,2,10,51.0,4.0,0,8,4,66.7,24_25,4,1
Javi Puado,DT,espanyol,rayo,1,70,0,0,0.0,0.0,1,1,0,18,55.6,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,11,49.0,19.0,0,0,1,0.0,24_25,4,1
Walid Cheddira,DT,espanyol,rayo,0,20,0,1,0.0,0.6,0,0,0,4,100.0,0,0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,1,0,0,0,2,6.0,0.0,0,1,0,100.0,24_25,4,1
Carlos Romero,MC,espanyol,rayo,1,90,1,0,0.5,0.2,2,1,1,32,71.9,0,0,0.0,0.0,0.0,14,3,1,0,0,1,1,0,4,3,1,2,18,152.0,63.0,0,0,1,0.0,24_25,4,1
José Gragera,MC,espanyol,rayo,1,45,0,0,0.0,0.0,0,0,0,11,63.6,0,0,0.0,0.0,0.0,1,2,1,0,0,2,0,2,1,0,0,0,5,13.0,12.0,0,1,1,50.0,24_25,4,1
Álvaro Aguado,MC,espanyol,rayo,0,45,0,0,0.0,0.0,1,1,0,26,84.6,1,0,0.0,0.0,0.0,3,1,2,0,1,2,0,2,3,1,0,1,17,139.0,68.0,1,0,0,0.0,24_25,4,1
Alex Král,MC,espanyol,rayo,1,90,0,0,0.2,0.0,2,2,0,35,77.1,0,0,0.0,0.0,0.0,4,2,3,0,2,3,2,1,1,3,2,1,17,96.0,57.0,1,0,0,0.0,24_25,4,1
Jofre,MC,espanyol,rayo,1,64,0,1,0.0,0.5,0,0,0,14,57.1,0,0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,1,1,0,1,7,80.0,28.0,1,0,0,0.0,24_25,4,1
Álvaro Tejero,MC,espanyol,rayo,0,26,0,0,0.0,0.0,0,0,0,16,62.5,0,0,0.0,0.0,0.0,1,0,2,0,2,0,0,0,1,0,0,0,3,16.0,7.0,0,1,0,100.0,24_25,4,1
Brian Oliván,DF,espanyol,rayo,1,45,0,0,0.0,0.0,0,0,0,20,65.0,0,0,0.0,0.0,0.0,2,3,0,0,0,0,0,0,1,0,0,0,9,40.0,31.0,1,0,1,0.0,24_25,4,1
Irvin Cardona,MC,espanyol,rayo,0,45,0,0,0.5,0.2,1,0,1,12,50.0,0,0,0.0,0.0,0.0,4,1,2,0,1,0,0,0,3,0,0,0,9,78.0,61.0,2,2,2,50.0,24_25,4,1
