player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Ante Budimir,DT,osasuna,celta,1,76,0,1,0.2,0.1,3,3,0,14,78.6,0,0,0.0,0.0,0.0,9,3,0,0,0,1,0,1,0,5,3,2,13,60.0,13.0,1,4,1,80.0,24_25,4,1
Raúl,DT,osasuna,celta,0,14,0,0,0.0,0.0,0,0,0,5,60.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,3,10.0,4.0,0,0,0,0.0,24_25,4,1
Bryan Zaragoza,MC,osasuna,celta,1,62,0,1,0.0,0.2,0,0,0,21,57.1,0,0,0.0,0.0,0.0,9,0,0,0,0,1,0,1,0,4,2,2,18,198.0,134.0,7,0,0,0.0,24_25,4,1
Rubén Peña,MC,osasuna,celta,0,28,0,0,0.0,0.0,0,0,0,6,66.7,0,0,0.0,0.0,0.0,1,1,2,0,1,1,0,1,0,1,0,1,3,18.0,3.0,0,0,0,0.0,24_25,4,1
Aimar Oroz,MC,osasuna,celta,1,87,0,0,0.0,0.0,1,1,0,35,94.3,0,0,0.0,0.0,0.0,5,2,1,0,0,1,0,1,0,0,0,0,26,125.0,34.0,0,0,2,0.0,24_25,4,1
Moi Gómez,MC,osasuna,celta,0,3,0,0,0.0,0.0,0,0,0,4,75.0,0,0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0,0,0,0,2,19.0,1.0,0,0,0,0.0,24_25,4,1
Jon Moncayola,MC,osasuna,celta,1,87,0,0,0.0,0.2,1,1,0,34,73.5,0,0,0.0,0.0,0.0,3,4,1,0,1,1,0,1,1,1,1,0,16,34.0,18.0,0,1,1,50.0,24_25,4,1
Pablo Ibáñez,MC,osasuna,celta,0,3,0,0,0.0,0.0,0,0,0,1,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,1,0,0,0,2,23.0,0.0,0,0,0,0.0,24_25,4,1
Rubén García,MC,osasuna,celta,1,76,0,0,0.3,0.0,2,1,1,49,83.7,1,0,0.0,0.0,0.0,3,2,1,0,0,5,1,4,0,1,0,1,40,229.0,87.0,1,0,0,0.0,24_25,4,1
Iker Benito,MC,osasuna,celta,0,14,0,0,0.0,0.0,0,0,0,3,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0.0,0,0,1,0.0,24_25,4,1
Lucas Torró,MC,osasuna,celta,1,90,0,0,0.0,0.3,1,1,0,61,80.3,1,0,0.0,0.0,0.0,3,1,2,0,1,1,0,1,5,1,1,0,32,117.0,36.0,0,3,0,100.0,24_25,4,1
Abel Bretones,DF,osasuna,celta,1,90,1,0,0.1,0.0,1,0,1,42,73.8,0,0,0.0,0.0,0.0,8,0,1,0,1,1,0,1,1,1,1,0,24,154.0,101.0,4,1,0,100.0,24_25,4,1
Enzo Boyomo,DF,osasuna,celta,1,90,1,0,0.1,0.0,1,0,1,49,91.8,0,0,0.0,0.0,0.0,11,1,1,0,0,2,1,1,3,0,0,0,29,100.0,56.0,0,2,1,66.7,24_25,4,1
Catena,DF,osasuna,celta,1,90,0,0,0.0,0.0,0,0,0,52,88.5,0,0,0.0,0.0,0.0,1,2,2,0,0,0,0,0,2,0,0,0,28,122.0,60.0,0,2,0,100.0,24_25,4,1
Jesús Areso,DF,osasuna,celta,1,90,0,0,0.0,0.0,0,0,0,81,82.7,0,0,0.0,0.0,0.0,2,2,2,0,0,3,1,2,1,2,1,1,53,270.0,146.0,3,0,0,0.0,24_25,4,1
Sergio Herrera,PT,osasuna,celta,1,90,0,0,0.0,0.0,0,0,0,32,68.8,0,0,2.0,50.0,1.5,3,0,0,0,0,0,0,0,2,0,0,0,17,91.0,30.0,0,0,0,0.0,24_25,4,1
Borja Iglesias,DT,celta,osasuna,1,63,1,0,1.2,0.0,2,0,2,10,100.0,0,0,0.0,0.0,0.0,8,0,1,0,1,0,0,0,0,1,1,0,14,50.0,6.0,0,0,2,0.0,24_25,4,0
Anastasios Douvikas,DT,celta,osasuna,0,27,0,0,0.0,0.0,0,0,0,3,66.7,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0,0,3,0.0,24_25,4,0
Williot Swedberg,DT,celta,osasuna,1,45,0,0,0.0,0.0,0,0,0,9,66.7,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,1,0,1,12,60.0,2.0,0,0,0,0.0,24_25,4,0
Alfon,DT,celta,osasuna,0,40,0,0,0.1,0.1,3,2,1,13,76.9,0,1,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,3,0,3,17,98.0,68.0,3,0,0,0.0,24_25,4,0
Iago Aspas,DT,celta,osasuna,1,90,0,0,0.2,0.0,3,3,0,37,78.4,0,0,0.0,0.0,0.0,2,1,2,0,1,0,0,0,1,1,0,0,32,140.0,42.0,1,1,1,50.0,24_25,4,0
Hugo Álvarez,MC,celta,osasuna,1,90,0,0,0.1,0.0,2,1,1,55,80.0,0,0,0.0,0.0,0.0,3,1,1,0,0,0,0,0,0,3,1,2,42,291.0,215.0,7,0,0,0.0,24_25,4,0
Ilaix Moriba,MC,celta,osasuna,1,75,0,0,0.0,0.0,0,0,0,45,91.1,0,0,0.0,0.0,0.0,3,1,3,0,2,1,1,0,1,3,1,0,39,231.0,103.0,2,1,3,25.0,24_25,4,0
Hugo Sotelo,MC,celta,osasuna,0,15,0,0,0.0,0.0,0,0,0,15,66.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,13,89.0,38.0,1,0,0,0.0,24_25,4,0
