player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Gorka Guruzeta,DT,athletic,atletico madrid,1,63,0,0,0.0,0.0,1,1,0,20,75.0,0,0,0.0,0.0,0.0,4,1,1,0,0,0,0,0,0,0,0,0,16,42.0,20.0,0,0,3,0.0,24_25,4,1
Álvaro djaló,DT,athletic,atletico madrid,0,27,0,0,0.0,0.0,0,0,0,7,71.4,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,6,29.0,12.0,0,0,1,0.0,24_25,4,1
Nico Williams,DT,athletic,atletico madrid,1,90,0,0,0.0,0.0,0,0,0,29,75.9,1,0,0.0,0.0,0.0,1,2,2,0,1,0,0,0,0,8,1,7,27,174.0,50.0,1,1,2,33.3,24_25,4,1
Iñaki Williams,DT,athletic,atletico madrid,1,70,0,0,0.0,0.0,0,0,0,30,53.3,0,0,0.0,0.0,0.0,5,0,0,0,0,3,1,2,1,9,5,4,26,161.0,81.0,4,2,0,100.0,24_25,4,1
Álex Berenguer,DT,athletic,atletico madrid,0,20,0,0,0.0,0.0,0,0,0,19,63.2,0,0,0.0,0.0,0.0,3,1,0,0,0,0,0,0,0,1,0,1,15,107.0,49.0,4,0,1,0.0,24_25,4,1
Oihan Sancet,MC,athletic,atletico madrid,1,80,0,0,0.0,0.0,1,0,1,47,85.1,1,0,0.0,0.0,0.0,5,0,1,0,1,0,0,0,0,1,0,1,36,171.0,73.0,0,0,0,0.0,24_25,4,1
Unai Gómez,MC,athletic,atletico madrid,0,10,0,0,0.0,0.0,0,0,0,6,83.3,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,3,2,0,4,33.0,31.0,1,0,1,0.0,24_25,4,1
Beñat Prados,MC,athletic,atletico madrid,1,63,0,0,0.0,0.0,0,0,0,50,88.0,0,0,0.0,0.0,0.0,5,0,3,0,3,2,0,2,0,0,0,0,37,176.0,71.0,0,1,2,33.3,24_25,4,1
Mikel Vesga,MC,athletic,atletico madrid,0,27,0,0,0.0,0.0,0,0,0,24,79.2,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,0,0,0,16,130.0,108.0,2,1,0,100.0,24_25,4,1
Ander Herrera,MC,athletic,atletico madrid,1,63,0,0,0.1,0.0,2,2,0,58,91.4,0,0,0.0,0.0,0.0,5,1,2,0,2,0,0,0,1,0,0,0,36,159.0,85.0,2,0,0,0.0,24_25,4,1
Mikel Jauregizar,MC,athletic,atletico madrid,0,27,0,0,0.1,0.0,3,3,0,18,100.0,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,18,88.0,32.0,0,0,0,0.0,24_25,4,1
Yuri Berchiche,DF,athletic,atletico madrid,1,90,0,0,0.0,0.0,1,1,0,65,90.8,0,0,0.0,0.0,0.0,4,1,0,0,0,2,1,1,1,0,0,0,49,324.0,183.0,2,0,0,0.0,24_25,4,1
Yeray Álvarez,DF,athletic,atletico madrid,1,90,0,0,0.0,0.0,0,0,0,78,89.7,1,0,0.0,0.0,0.0,2,1,3,0,2,1,0,1,1,0,0,0,55,326.0,203.0,0,0,0,0.0,24_25,4,1
