player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Peque,DT,14,sevilla,espanyol,1,61,0,0,0.1,0.0,1,1,0,12,75.0,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,9,57.0,19.0,1,2,2,50.0,24_25,21,25/01/2025,1,[]
Chidera Ejuke,DT,21,sevilla,espanyol,0,29,0,0,0.1,0.0,2,2,0,16,93.8,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,8,4,4,19,208.0,130.0,5,0,0,0.0,24_25,21,25/01/2025,1,[]
Ruben Vargas,DT,5,sevilla,espanyol,1,82,0,0,0.1,0.3,2,2,0,41,73.2,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,6,1,5,33,203.0,113.0,5,1,1,50.0,24_25,21,25/01/2025,1,"[{'asistencias': [8, 4.0]}, {'asistencias_90': [6, 0.42]}, {'penaltis_marcados': [9, 1.0]}]"
Lucien Agoume,MC,18,sevilla,espanyol,0,8,0,0,0.0,0.0,0,0,0,12,75.0,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,0,0,0,6,43.0,37.0,1,2,3,40.0,24_25,21,25/01/2025,1,"[{'rojas': [8, 1.0]}]"
Dodi Lukebakio,DT,11,sevilla,espanyol,1,90,0,0,0.2,0.2,5,2,3,53,79.2,0,0,0.0,0.0,0.0,8,1,2,0,1,0,0,0,0,16,7,7,44,393.0,184.0,9,1,0,100.0,24_25,21,25/01/2025,1,"[{'tiros_puerta': [6, 38.0]}, {'regates_exitosos': [2, 84.0]}, {'rojas': [8, 1.0]}]"
Saúl Ñíguez,MC,17,sevilla,espanyol,1,90,0,0,0.2,0.1,5,5,0,40,80.0,0,0,0.0,0.0,0.0,2,2,2,0,2,3,1,2,0,1,0,1,19,113.0,42.0,1,3,5,37.5,24_25,21,25/01/2025,1,"[{'asistencias_90': [5, 0.35]}, {'rojas': [8, 1.0]}]"
Albert Sambi Lokonga,MC,12,sevilla,espanyol,1,90,0,0,0.0,0.0,0,0,0,90,90.0,0,0,0.0,0.0,0.0,2,2,1,0,0,1,0,1,0,0,0,0,44,272.0,167.0,3,1,0,100.0,24_25,21,25/01/2025,1,[]
Djibril Sow,MC,20,sevilla,espanyol,1,90,0,1,0.2,0.1,2,2,0,64,85.9,0,0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,0,1,0,0,43,236.0,71.0,0,1,1,50.0,24_25,21,25/01/2025,1,"[{'goles_por_tiro': [9, 0.25]}]"
Carmona,DF,2,sevilla,espanyol,1,90,0,0,0.0,0.0,0,0,0,106,87.7,0,0,0.0,0.0,0.0,4,3,3,0,1,1,0,1,0,3,0,3,48,240.0,168.0,0,3,1,75.0,24_25,21,25/01/2025,1,"[{'entradas': [7, 83.0]}, {'intercepciones': [1, 68.0]}, {'amarillas': [6, 11.0]}]"
Nemanja Gudelj,DF,6,sevilla,espanyol,1,90,0,0,0.0,0.0,2,2,0,108,93.5,0,0,0.0,0.0,0.0,7,1,1,0,0,2,1,1,1,1,0,0,62,318.0,179.0,1,2,1,66.7,24_25,21,25/01/2025,1,[]
Loïc Bade,DF,22,sevilla,espanyol,1,90,1,0,0.2,0.0,4,3,1,106,85.8,0,0,0.0,0.0,0.0,11,0,0,0,0,1,1,0,0,0,0,0,69,299.0,164.0,1,2,1,66.7,24_25,21,25/01/2025,1,"[{'rojas': [8, 1.0]}]"
