player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Orri Steinn Óskarsson,DT,real sociedad,osasuna,1,45,0,0,0.0,0.0,0,0,0,12,58.3,0,0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,5,49.0,5.0,0,2,0,100.0,24_25,11,1
Takefusa Kubo,MC,real sociedad,osasuna,0,45,0,0,0.1,0.3,3,1,2,38,65.8,0,0,0.0,0.0,0.0,8,0,0,0,0,2,0,2,0,1,1,0,31,229.0,148.0,5,0,0,0.0,24_25,11,1
Ander Barrenetxea,MC,real sociedad,osasuna,1,69,0,0,0.4,0.0,4,3,1,35,82.9,0,0,0.0,0.0,0.0,3,2,1,0,1,0,0,0,1,6,1,5,37,351.0,161.0,7,0,0,0.0,24_25,11,1
Sheraldo Becker,MC,real sociedad,osasuna,0,21,0,0,0.0,0.0,1,1,0,12,50.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,10,63.0,43.0,1,0,2,0.0,24_25,11,1
Luka Sučić,MC,real sociedad,osasuna,1,69,0,0,0.1,0.0,3,0,3,45,93.3,0,0,0.0,0.0,0.0,3,0,0,0,0,1,0,1,0,1,0,1,35,226.0,112.0,2,1,1,50.0,24_25,11,1
Beñat Turrientes,MC,real sociedad,osasuna,0,21,0,0,0.0,0.0,0,0,0,4,75.0,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,2,14.0,3.0,0,0,1,0.0,24_25,11,1
Brais Méndez,MC,real sociedad,osasuna,1,90,0,0,0.1,0.2,3,2,1,63,90.5,1,0,0.0,0.0,0.0,0,1,2,0,1,0,0,0,1,1,0,0,41,252.0,132.0,5,1,2,33.3,24_25,11,1
Mikel Oyarzabal,MC,real sociedad,osasuna,1,69,0,0,0.0,0.6,0,0,0,31,74.2,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,1,1,0,21,117.0,41.0,2,0,1,0.0,24_25,11,1
Umar Sadiq,DT,real sociedad,osasuna,0,21,0,0,0.0,0.0,0,0,0,6,83.3,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,4,9.0,2.0,1,0,0,0.0,24_25,11,1
Martín Zubimendi,MC,real sociedad,osasuna,1,90,0,0,0.2,0.1,1,0,1,68,88.2,1,0,0.0,0.0,0.0,4,2,2,0,1,2,2,0,2,1,1,0,40,231.0,112.0,2,1,2,33.3,24_25,11,1
Sergio Gómez,DF,real sociedad,osasuna,1,90,0,0,0.0,0.3,0,0,0,90,72.2,0,0,0.0,0.0,0.0,6,2,2,0,1,1,0,1,1,2,2,0,50,339.0,163.0,2,1,0,100.0,24_25,11,1
Nayef Aguerd,DF,real sociedad,osasuna,1,90,0,0,0.7,0.0,3,2,1,67,88.1,0,0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,50,347.0,235.0,1,4,1,80.0,24_25,11,1
Igor Zubeldia,DF,real sociedad,osasuna,1,90,0,0,0.0,0.0,0,0,0,81,86.4,0,0,0.0,0.0,0.0,-1,1,4,0,3,2,0,2,2,0,0,0,61,622.0,499.0,1,2,5,28.6,24_25,11,1
Jon Aramburu,DF,real sociedad,osasuna,1,78,0,0,0.0,0.0,1,1,0,62,93.5,0,0,0.0,0.0,0.0,3,3,4,0,1,1,0,1,3,2,1,1,40,164.0,77.0,0,0,0,0.0,24_25,11,1
Álvaro Odriozola,DF,real sociedad,osasuna,0,12,0,0,0.0,0.0,0,0,0,12,83.3,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,4,12.0,7.0,0,0,0,0.0,24_25,11,1
Álex Remiro,PT,real sociedad,osasuna,1,90,0,0,0.0,0.0,0,0,0,27,100.0,0,0,2.0,50.0,1.7,3,0,0,0,0,0,0,0,0,0,0,0,18,85.0,48.0,0,0,0,0.0,24_25,11,1
Ante Budimir,DT,osasuna,real sociedad,1,88,1,0,0.6,0.0,3,2,1,20,60.0,0,0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,1,1,0,1,21,101.0,46.0,3,6,3,66.7,24_25,11,0
