player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Vinicius Júnior,DT,real madrid,barcelona,1,90,0,0,0.3,0.4,2,2,0,15,53.3,1,0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,7,1,4,24,216.0,134.0,4,0,0,0.0,24_25,11,1
Kylian Mbappé,DT,real madrid,barcelona,1,90,0,0,0.6,0.0,3,0,3,15,86.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,4,1,3,17,135.0,51.0,2,0,0,0.0,24_25,11,1
Eduardo Camavinga,MC,real madrid,barcelona,1,76,0,0,0.0,0.0,0,0,0,29,82.8,0,0,0.0,0.0,0.0,4,4,3,0,1,2,1,1,0,1,1,0,20,94.0,63.0,2,1,0,100.0,24_25,11,1
Brahim Díaz,MC,real madrid,barcelona,0,14,0,0,0.0,0.0,0,0,0,2,100.0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,3,24.0,0.0,0,0,0,0.0,24_25,11,1
Aurélien Tchouaméni,MC,real madrid,barcelona,1,62,0,0,0.0,0.3,0,0,0,15,86.7,0,0,0.0,0.0,0.0,4,1,1,0,1,0,0,0,0,1,0,1,7,16.0,2.0,0,0,1,0.0,24_25,11,1
Luka Modrić,MC,real madrid,barcelona,0,28,0,0,0.0,0.7,1,1,0,19,73.7,0,0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,10,33.0,24.0,1,0,0,0.0,24_25,11,1
Federico Valverde,MC,real madrid,barcelona,1,90,0,0,0.0,0.0,1,0,1,38,57.9,0,0,0.0,0.0,0.0,0,1,2,0,1,2,0,2,0,2,1,1,22,81.0,27.0,0,1,0,100.0,24_25,11,1
Jude Bellingham,MC,real madrid,barcelona,1,90,0,0,0.5,0.0,1,1,0,16,81.3,0,0,0.0,0.0,0.0,1,2,1,0,0,0,0,0,1,0,0,0,15,52.0,8.0,0,1,2,33.3,24_25,11,1
Ferland Mendy,DF,real madrid,barcelona,1,85,0,0,0.0,0.0,0,0,0,43,79.1,0,0,0.0,0.0,0.0,-2,1,1,0,0,0,0,0,1,0,0,0,29,124.0,61.0,0,0,1,0.0,24_25,11,1
Fran Garcia,DF,real madrid,barcelona,0,5,0,0,0.0,0.0,0,0,0,1,100.0,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0.0,24_25,11,1
Antonio Rüdiger,DF,real madrid,barcelona,1,90,0,0,0.0,0.0,0,0,0,45,80.0,0,0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,7,0,0,0,23,63.0,11.0,0,2,1,66.7,24_25,11,1
Éder Militão,DF,real madrid,barcelona,1,90,0,0,0.0,0.0,1,1,0,31,74.2,1,0,0.0,0.0,0.0,-3,3,0,0,0,1,0,1,2,0,0,0,28,112.0,46.0,0,0,0,0.0,24_25,11,1
