player,nacionalidad,edad,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Sergio Camello,ESP,23,DT,14,rayo,alaves,1,59,0,0,0.4,0.0,2,2,0,24,75.0,0,0,0.0,0.0,0.0,5,2,0,0,0,0,0,0,0,4,3,1,19,99.0,26.0,1,0,1,0.0,24_25,11,26/10/2024,1,"[{'rojas': [2, 1.0]}]"
Adri Embarba,ESP,32,DT,21,rayo,alaves,0,31,0,0,0.4,0.1,2,2,0,13,76.9,0,0,0.0,0.0,0.0,2,0,1,0,1,1,0,1,0,3,2,1,13,139.0,88.0,4,1,2,33.3,24_25,11,26/10/2024,1,"[{'corners': [6, 94.0]}]"
Isaac Palazón Camacho,ESP,29,MC,7,rayo,alaves,1,64,0,0,0.3,0.1,2,1,1,30,73.3,0,0,0.0,0.0,0.0,5,2,0,0,0,0,0,0,0,1,0,1,23,82.0,34.0,0,0,1,0.0,24_25,11,26/10/2024,1,"[{'corners': [7, 92.0]}]"
Aridane Hernández,ESP,35,DF,5,rayo,alaves,0,26,0,0,0.4,0.0,1,1,0,4,100.0,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,5,0,0,0,2,6.0,1.0,0,4,0,100.0,24_25,11,26/10/2024,1,[]
Álvaro García,ESP,31,DT,18,rayo,alaves,1,83,0,0,0.0,0.2,0,0,0,28,64.3,0,0,0.0,0.0,0.0,6,1,1,0,0,2,0,2,0,0,0,0,23,149.0,67.0,3,1,0,100.0,24_25,11,26/10/2024,1,"[{'centros_area': [7, 21.0]}, {'rojas': [10, 1.0]}]"
Iván Balliu,ALB,32,DF,20,rayo,alaves,0,7,0,0,0.0,0.0,0,0,0,3,66.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,2,14.0,10.0,1,0,1,0.0,24_25,11,26/10/2024,1,[]
Unai López,ESP,28,MC,17,rayo,alaves,1,59,0,0,0.1,0.0,1,1,0,48,91.7,1,0,0.0,0.0,0.0,6,3,1,0,1,2,0,2,0,0,0,0,42,220.0,81.0,1,0,0,0.0,24_25,11,26/10/2024,1,"[{'rojas': [8, 1.0]}]"
Gerard Gumbau,ESP,29,MC,15,rayo,alaves,0,31,0,0,0.1,0.4,1,0,1,10,50.0,0,0,0.0,0.0,0.0,3,0,1,0,1,1,0,1,2,0,0,0,5,10.0,5.0,0,1,0,100.0,24_25,11,26/10/2024,1,"[{'amarillas': [5, 12.0]}, {'faltas_cometidas': [9, 62.0]}]"
Óscar Valentín,ESP,30,DF,23,rayo,alaves,1,90,0,0,0.0,0.0,1,0,1,44,77.3,0,0,0.0,0.0,0.0,7,4,1,0,0,2,1,1,4,0,0,0,34,140.0,73.0,0,1,2,33.3,24_25,11,26/10/2024,1,"[{'faltas_cometidas': [5, 57.0]}]"
Jorge de Frutos,ESP,27,DT,19,rayo,alaves,1,83,0,0,0.0,0.5,0,0,0,28,82.1,0,0,0.0,0.0,0.0,11,2,1,0,1,0,0,0,1,9,6,3,29,192.0,75.0,1,1,0,100.0,24_25,11,26/10/2024,1,"[{'rojas': [8, 1.0]}]"
