player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Iñaki Williams,DT,9,athletic,real madrid,1,90,0,0,0.0,0.0,0,0,0,24,79.2,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,19,93.0,47.0,1,1,0,100.0,23_24,1,12/08/2023,1,"[{'tiros_puerta': [1, 43.0]}]"
Iker Muniain,DT,10,athletic,real madrid,1,45,0,0,0.0,0.0,0,0,0,25,80.0,1,0,0.0,0.0,0.0,0,2,1,0,0,1,0,1,0,2,1,1,22,102.0,32.0,0,0,1,0.0,23_24,1,12/08/2023,1,[]
Gorka Guruzeta,DT,12,athletic,real madrid,0,45,0,0,0.0,0.0,0,0,0,14,57.1,0,0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,12,71.0,16.0,0,1,2,33.3,23_24,1,12/08/2023,1,"[{'goles_90': [9, 0.57]}]"
Nico Williams,DT,11,athletic,real madrid,1,45,0,0,0.0,0.0,0,0,0,14,78.6,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,2,3,18,97.0,29.0,1,0,0,0.0,23_24,1,12/08/2023,1,"[{'asistencias': [2, 11.0]}, {'asistencias_90': [3, 0.44]}, {'centros_area': [5, 22.0]}, {'regates_exitosos': [2, 86.0]}, {'rojas': [10, 1.0]}]"
Álex Berenguer,DT,7,athletic,real madrid,0,45,0,0,0.1,0.2,1,1,0,33,57.6,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,1,0,1,22,107.0,46.0,2,0,0,0.0,23_24,1,12/08/2023,1,"[{'asistencias': [8, 7.0]}, {'corners': [5, 101.0]}]"
Unai Gómez,MC,30,athletic,real madrid,1,45,0,0,0.1,0.0,1,0,1,9,88.9,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,1,1,2,0,2,12,76.0,45.0,2,0,2,0.0,23_24,1,12/08/2023,1,[]
Oihan Sancet,MC,8,athletic,real madrid,0,45,0,0,0.1,0.0,2,2,0,31,90.3,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,28,172.0,82.0,2,1,0,100.0,23_24,1,12/08/2023,1,"[{'rojas': [2, 2.0]}]"
Mikel Vesga,MC,6,athletic,real madrid,1,63,0,0,0.0,0.0,1,1,0,42,88.1,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,36,170.0,75.0,1,0,0,0.0,23_24,1,12/08/2023,1,"[{'apariciones_suplente': [5, 11.0]}]"
Ander Herrera,MC,21,athletic,real madrid,0,27,0,0,0.0,0.0,0,0,0,27,96.3,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,19,59.0,30.0,0,0,1,0.0,23_24,1,12/08/2023,1,[]
Iñigo Ruiz de Galarreta,MC,16,athletic,real madrid,1,90,0,0,0.0,0.0,0,0,0,69,85.5,0,0,0.0,0.0,0.0,2,2,5,0,3,1,1,0,1,3,1,1,60,252.0,98.0,1,1,1,50.0,23_24,1,12/08/2023,1,"[{'amarillas': [1, 8.0]}, {'faltas_cometidas': [5, 29.0]}]"
Iñigo Lekue,DF,15,athletic,real madrid,1,70,0,0,0.0,0.0,0,0,0,43,86.0,0,0,0.0,0.0,0.0,1,2,3,0,1,2,0,2,1,0,0,0,31,183.0,56.0,0,1,0,100.0,23_24,1,12/08/2023,1,"[{'rojas': [2, 1.0]}]"
Imanol,DF,19,athletic,real madrid,0,20,0,0,0.0,0.0,0,0,0,26,84.6,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,16,100.0,77.0,1,0,0,0.0,23_24,1,12/08/2023,1,[]
Aitor Paredes,DF,4,athletic,real madrid,1,90,0,0,0.2,0.0,2,2,0,36,94.4,0,0,0.0,0.0,0.0,3,0,0,0,0,3,2,1,3,0,0,0,21,136.0,92.0,0,0,1,0.0,23_24,1,12/08/2023,1,"[{'rojas': [10, 1.0]}]"
Daniel Vivian,DF,3,athletic,real madrid,1,90,0,0,0.0,0.0,0,0,0,50,82.0,1,0,0.0,0.0,0.0,2,2,3,0,1,1,0,1,4,1,0,1,33,167.0,75.0,0,0,1,0.0,23_24,1,12/08/2023,1,"[{'goles_por_tiro': [7, 0.22]}, {'intercepciones': [7, 47.0]}]"
Óscar de Marcos,DF,18,athletic,real madrid,1,90,0,0,0.0,0.0,0,0,0,81,72.8,0,0,0.0,0.0,0.0,-1,2,5,0,3,0,0,0,0,2,0,2,60,304.0,161.0,2,0,0,0.0,23_24,1,12/08/2023,1,"[{'centros_area': [2, 26.0]}]"
Unai Simón,PT,1,athletic,real madrid,1,90,0,0,0.0,0.0,0,0,0,28,89.3,0,0,2.0,75.0,1.3,6,0,0,0,0,0,0,0,1,0,0,0,16,66.0,39.0,0,0,0,0.0,23_24,1,12/08/2023,1,"[{'porterias_cero': [1, 16.0]}, {'save_pct': [10, 73.8]}]"
Vinicius Júnior,DT,7,real madrid,athletic,1,79,0,0,0.2,0.0,3,1,2,21,85.7,0,0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,1,10,3,6,30,205.0,90.0,3,0,0,0.0,23_24,1,12/08/2023,0,"[{'goles': [8, 15.0]}, {'goles_90': [4, 0.72]}, {'tiros_puerta': [2, 38.0]}, {'regates_exitosos': [6, 65.0]}]"
Luka Modrić,DT,10,real madrid,athletic,0,11,0,0,0.1,0.0,1,0,1,22,86.4,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,1,1,0,18,48.0,13.0,0,0,0,0.0,23_24,1,12/08/2023,0,"[{'asistencias_90': [9, 0.32]}, {'pases_clave': [8, 55.0]}]"
Rodrygo,DT,11,real madrid,athletic,1,79,1,0,0.1,0.1,2,0,2,25,84.0,0,0,0.0,0.0,0.0,10,0,1,0,1,0,0,0,0,2,0,2,24,191.0,90.0,2,1,1,50.0,23_24,1,12/08/2023,0,"[{'tiros_puerta': [6, 35.0]}, {'regates_exitosos': [8, 60.0]}]"
Joselu,DT,14,real madrid,athletic,0,11,0,0,0.0,0.1,0,0,0,7,71.4,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,5,11.0,7.0,0,1,0,100.0,23_24,1,12/08/2023,0,[]
