player,nacionalidad,edad,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Mamadou Sylla,SEN,30,DT,7,valladolid,celta,1,89,0,0,0.0,0.0,0,0,0,8,37.5,1,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,2,1,1,10,38.0,5.0,0,2,4,33.3,24_25,28,15/03/2025,1,"[{'penaltis_marcados': [6, 4.0]}]"
Adrian Baquerin,ESP,18,DT,29,valladolid,celta,0,1,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,24_25,28,15/03/2025,1,[]
Raúl Moro,ESP,22,MC,11,valladolid,celta,1,90,0,0,0.0,0.0,0,0,0,29,72.4,1,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,2,1,1,19,84.0,51.0,1,1,0,100.0,24_25,28,15/03/2025,1,"[{'regates_exitosos': [9, 57.0]}]"
Florian Grillitsch,AUT,29,MC,8,valladolid,celta,1,62,0,0,0.0,0.0,0,0,0,28,82.1,0,0,0.0,0.0,0.0,6,0,3,0,3,0,0,0,1,1,1,0,13,71.0,15.0,0,0,0,0.0,24_25,28,15/03/2025,1,[]
Chuky san jose,ESP,20,MC,28,valladolid,celta,0,28,0,0,0.1,0.4,1,1,0,5,60.0,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,4,32.0,19.0,1,0,0,0.0,24_25,28,15/03/2025,1,[]
Mario Martín,ESP,21,MC,12,valladolid,celta,1,72,0,0,0.0,0.0,2,0,2,26,76.9,0,0,0.0,0.0,0.0,7,5,2,0,1,2,0,2,2,0,0,0,22,57.0,18.0,0,0,1,0.0,24_25,28,15/03/2025,1,"[{'rojas': [1, 3.0]}]"
Marcos André,BRA,28,MC,9,valladolid,celta,0,18,0,0,0.5,0.0,2,2,0,1,0.0,0,0,0.0,0.0,0.0,1,1,1,0,0,1,0,1,0,1,0,1,4,20.0,10.0,0,0,2,0.0,24_25,28,15/03/2025,1,[]
Anuar,MAR,30,MC,23,valladolid,celta,1,62,0,0,0.0,0.0,0,0,0,16,81.3,0,0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,1,1,1,0,17,132.0,52.0,2,1,0,100.0,24_25,28,15/03/2025,1,[]
Iván Sánchez,ESP,32,DF,10,valladolid,celta,0,28,0,0,0.0,0.0,0,0,0,9,77.8,0,0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,0,1,0,1,8,49.0,31.0,0,0,0,0.0,24_25,28,15/03/2025,1,"[{'apariciones_suplente': [6, 21.0]}]"
Tamás Nikitscher,HUN,25,MC,4,valladolid,celta,1,90,0,0,0.0,0.0,0,0,0,18,88.9,0,0,0.0,0.0,0.0,3,1,0,0,0,3,0,3,1,1,1,0,15,128.0,18.0,0,2,1,66.7,24_25,28,15/03/2025,1,[]
Adam Aznou,MAR,18,DF,39,valladolid,celta,1,90,0,0,0.0,0.0,0,0,0,34,76.5,0,0,0.0,0.0,0.0,4,3,4,0,2,3,0,3,3,3,0,0,23,85.0,29.0,0,0,0,0.0,24_25,28,15/03/2025,1,[]
Javi Sánchez,ESP,28,DF,5,valladolid,celta,1,90,0,0,0.0,0.1,0,0,0,58,82.8,0,0,0.0,0.0,0.0,2,1,1,0,0,2,2,0,3,1,1,0,31,114.0,42.0,0,3,0,100.0,24_25,28,15/03/2025,1,[]
Eray Cömert,SUI,27,DF,15,valladolid,celta,1,90,0,0,0.0,0.0,0,0,0,61,90.2,0,0,0.0,0.0,0.0,6,0,0,0,0,2,1,1,4,0,0,0,40,235.0,117.0,0,0,0,0.0,24_25,28,15/03/2025,1,[]
Antonio Candela,ITA,24,DF,22,valladolid,celta,1,89,0,0,0.0,0.0,0,0,0,49,69.4,0,0,0.0,0.0,0.0,2,0,1,0,1,2,1,1,1,1,0,1,29,135.0,62.0,1,0,0,0.0,24_25,28,15/03/2025,1,[]
