player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Julián Álvarez,DT,19,atletico madrid,barcelona,1,59,1,0,0.7,0.0,1,0,1,17,47.1,0,0,0.0,0.0,0.0,10,1,0,0,0,0,0,0,0,1,1,0,12,103.0,68.0,3,1,0,100.0,24_25,28,16/03/2025,1,"[{'goles': [7, 17.0]}, {'goles_90': [8, 0.61]}, {'penaltis_marcados': [6, 4.0]}, {'tiros_puerta': [7, 36.0]}]"
Alexander Sørloth,DT,9,atletico madrid,barcelona,0,31,1,0,0.5,0.0,2,1,1,9,66.7,0,0,0.0,0.0,0.0,4,1,0,0,0,0,0,0,0,3,0,3,12,34.0,2.0,0,1,0,100.0,24_25,28,16/03/2025,1,"[{'goles': [4, 20.0]}, {'goles_90': [1, 1.15]}, {'tiros_puerta': [4, 40.0]}, {'goles_por_tiro': [5, 0.24]}, {'apariciones_suplente': [10, 20.0]}]"
Antoine Griezmann,DT,7,atletico madrid,barcelona,1,85,0,0,0.0,0.1,0,0,0,35,71.4,0,0,0.0,0.0,0.0,1,2,2,0,2,0,0,0,1,3,1,2,24,132.0,57.0,1,3,1,75.0,24_25,28,16/03/2025,1,"[{'asistencias': [8, 7.0]}, {'corners': [9, 81.0]}]"
Rodrigo Riquelme,DT,17,atletico madrid,barcelona,0,5,0,0,0.0,0.1,0,0,0,4,50.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,1,1,3,11.0,1.0,0,0,0,0.0,24_25,28,16/03/2025,1,[]
Samuel Lino,MC,12,atletico madrid,barcelona,1,59,0,0,0.0,0.0,1,1,0,24,62.5,0,0,0.0,0.0,0.0,5,1,3,0,2,0,0,0,1,4,2,2,21,150.0,88.0,4,0,0,0.0,24_25,28,16/03/2025,1,[]
Conor Gallagher,MC,4,atletico madrid,barcelona,0,31,0,1,0.0,0.5,0,0,0,13,84.6,0,0,0.0,0.0,0.0,6,1,2,0,2,0,0,0,0,2,2,0,12,62.0,37.0,2,0,0,0.0,24_25,28,16/03/2025,1,"[{'apariciones_suplente': [1, 14.0]}]"
Pablo Barrios,MC,8,atletico madrid,barcelona,1,90,0,0,0.0,0.0,0,0,0,36,86.1,0,0,0.0,0.0,0.0,2,1,1,0,0,1,0,1,0,2,1,1,29,85.0,20.0,0,0,0,0.0,24_25,28,16/03/2025,1,"[{'rojas': [8, 1.0]}]"
Rodrigo De Paul,MC,5,atletico madrid,barcelona,1,78,0,0,0.0,0.0,1,1,0,31,67.7,0,0,0.0,0.0,0.0,0,1,3,0,3,1,0,1,1,1,0,1,19,71.0,14.0,0,0,0,0.0,24_25,28,16/03/2025,1,"[{'pases_ultimo_tercio': [8, 180.0]}]"
Nahuel Molina,MC,16,atletico madrid,barcelona,0,12,0,0,0.0,0.0,0,0,0,9,55.6,0,0,0.0,0.0,0.0,-1,0,1,0,1,0,0,0,0,0,0,0,5,21.0,15.0,0,0,1,0.0,24_25,28,16/03/2025,1,"[{'rojas': [10, 1.0]}]"
Giuliano Simeone,MC,22,atletico madrid,barcelona,1,78,0,1,0.0,0.7,1,1,0,18,55.6,0,0,0.0,0.0,0.0,8,1,1,0,0,0,0,0,3,5,2,2,14,94.0,61.0,2,1,2,33.3,24_25,28,16/03/2025,1,"[{'asistencias': [8, 4.0]}]"
José María Giménez,MC,2,atletico madrid,barcelona,0,12,0,0,0.0,0.0,0,0,0,4,75.0,0,0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,1,1,0,1,4,10.0,1.0,0,1,1,50.0,24_25,28,16/03/2025,1,"[{'pases_completados_pct': [9, 91.8]}]"
Reinildo Mandava,DF,23,atletico madrid,barcelona,1,90,0,0,0.0,0.0,0,0,0,33,84.8,1,0,0.0,0.0,0.0,-2,1,2,0,1,2,0,2,2,3,1,1,25,132.0,68.0,2,2,0,100.0,24_25,28,16/03/2025,1,[]
