player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Rodrygo,DT,real madrid,las palmas,1,90,0,1,0.2,0.2,3,2,1,30,86.7,0,0,0.0,0.0,0.0,10,1,0,0,0,0,0,0,1,3,1,2,29,192.0,102.0,6,1,0,100.0,23_24,7,1
Joselu,DT,real madrid,las palmas,1,56,1,0,0.9,0.3,7,2,5,23,65.2,0,0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,0,0,0,0,20,82.0,41.0,1,2,1,66.7,23_24,7,1
Vinicius Júnior,DT,real madrid,las palmas,0,34,0,0,0.1,0.0,1,1,0,10,60.0,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,6,2,4,14,97.0,25.0,2,0,0,0.0,23_24,7,1
Brahim Díaz,MC,real madrid,las palmas,1,56,1,0,0.2,0.0,2,0,2,26,73.1,0,0,0.0,0.0,0.0,9,0,1,0,1,1,0,1,0,4,1,3,24,154.0,60.0,2,0,0,0.0,23_24,7,1
Dani Ceballos,MC,real madrid,las palmas,0,34,0,0,0.0,0.0,0,0,0,36,97.2,0,0,0.0,0.0,0.0,2,1,1,0,1,1,0,1,0,0,0,0,28,149.0,77.0,2,0,0,0.0,23_24,7,1
Eduardo Camavinga,MC,real madrid,las palmas,1,76,0,0,0.0,0.1,0,0,0,51,80.4,0,0,0.0,0.0,0.0,9,3,2,0,1,0,0,0,1,5,4,1,37,249.0,126.0,2,1,0,100.0,23_24,7,1
Toni Kroos,MC,real madrid,las palmas,0,14,0,0,0.0,0.0,0,0,0,18,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,11,60.0,37.0,0,0,0,0.0,23_24,7,1
Aurélien Tchouaméni,MC,real madrid,las palmas,1,90,0,0,0.1,0.0,3,3,0,64,87.5,0,0,0.0,0.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,59,287.0,156.0,1,0,0,0.0,23_24,7,1
Federico Valverde,MC,real madrid,las palmas,1,90,0,0,0.0,0.4,0,0,0,63,85.7,0,0,0.0,0.0,0.0,8,1,0,0,0,1,0,1,0,4,1,3,62,360.0,202.0,7,0,0,0.0,23_24,7,1
Ferland Mendy,DF,real madrid,las palmas,1,76,0,0,0.0,0.1,1,1,0,47,91.5,0,0,0.0,0.0,0.0,8,0,0,0,0,2,2,0,1,1,0,0,30,143.0,69.0,2,0,0,0.0,23_24,7,1
