player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Cucho,DT,betis,valencia,1,59,0,0,0.0,0.1,2,2,0,14,78.6,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,2,1,1,14,86.0,24.0,1,0,0,0.0,24_25,38,23/05/2025,1,"[{'goles': [5, 7.0]}, {'penaltis_marcados': [9, 1.0]}]"
Cédric Bakambu,DT,betis,valencia,0,31,0,0,0.1,0.0,1,1,0,8,75.0,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,0,0,0,6,33.0,14.0,1,0,0,0.0,24_25,38,23/05/2025,1,[]
Jesus Rodríguez,DT,betis,valencia,1,59,0,0,0.0,0.0,1,1,0,17,76.5,0,0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,2,0,2,18,120.0,38.0,2,0,0,0.0,24_25,38,23/05/2025,1,[]
Abde Ezzalzouli,DT,betis,valencia,0,31,0,0,0.4,0.0,2,1,1,14,71.4,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,0,12,104.0,70.0,4,1,1,50.0,24_25,38,23/05/2025,1,"[{'apariciones_suplente': [6, 22.0]}]"
Antony,DT,betis,valencia,1,90,1,0,0.1,0.1,2,1,1,43,86.0,0,0,0.0,0.0,0.0,10,5,2,0,1,1,0,1,0,4,1,3,40,297.0,136.0,4,0,2,0.0,24_25,38,23/05/2025,1,"[{'rojas': [8, 1.0]}]"
Isco,MC,betis,valencia,1,72,0,1,0.1,0.3,3,1,2,48,85.4,0,0,0.0,0.0,0.0,14,1,1,0,1,0,0,0,0,3,2,1,51,393.0,136.0,3,0,2,0.0,24_25,38,23/05/2025,1,"[{'goles_90': [10, 0.52]}, {'asistencias': [4, 8.0]}, {'asistencias_90': [1, 0.47]}, {'penaltis_marcados': [3, 5.0]}, {'pases_clave': [8, 61.0]}]"
William Carvalho,MC,betis,valencia,0,18,0,0,0.0,0.1,0,0,0,20,80.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,14,41.0,18.0,0,0,1,0.0,24_25,38,23/05/2025,1,[]
Sergi Altimira,MC,betis,valencia,1,90,0,0,0.0,0.0,1,1,0,63,88.9,0,0,0.0,0.0,0.0,6,4,2,0,0,1,0,1,2,1,1,0,47,188.0,43.0,0,0,2,0.0,24_25,38,23/05/2025,1,[]
Pablo Fornals,MC,betis,valencia,1,90,0,0,0.1,0.0,1,1,0,61,80.3,0,0,0.0,0.0,0.0,6,1,1,0,0,1,1,0,1,2,2,0,52,185.0,64.0,1,0,2,0.0,24_25,38,23/05/2025,1,"[{'asistencias': [8, 4.0]}, {'pases_clave': [4, 36.0]}, {'pases_ultimo_tercio': [9, 98.0]}, {'corners': [8, 40.0]}]"
Ricardo Rodríguez,DF,betis,valencia,1,75,0,0,0.0,0.0,1,1,0,38,84.2,0,0,0.0,0.0,0.0,4,0,0,0,0,1,0,1,2,0,0,0,23,87.0,29.0,1,0,0,0.0,24_25,38,23/05/2025,1,[]
Romain Perraud,DF,betis,valencia,0,15,0,0,0.0,0.0,0,0,0,12,83.3,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,0,0,0,11,57.0,28.0,0,0,0,0.0,24_25,38,23/05/2025,1,"[{'rojas': [8, 1.0]}]"
Natan,DF,betis,valencia,1,90,0,0,0.0,0.0,0,0,0,43,86.0,1,0,0.0,0.0,0.0,3,1,1,0,0,0,0,0,2,0,0,0,30,121.0,53.0,0,1,0,100.0,24_25,38,23/05/2025,1,"[{'rojas': [8, 1.0]}]"
