player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Robert Lewandowski,DT,9,barcelona,las palmas,1,80,0,0,0.3,0.0,3,2,1,19,73.7,1,0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,1,0,1,16,83.0,33.0,2,0,0,0.0,23_24,30,30/03/2024,1,"[{'goles': [3, 19.0]}, {'goles_90': [8, 0.62]}, {'asistencias': [7, 8.0]}, {'penaltis_marcados': [3, 4.0]}, {'tiros_puerta': [3, 37.0]}]"
Vitor Roque,DT,19,barcelona,las palmas,0,10,0,0,0.0,0.0,0,0,0,6,83.3,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,5,58.0,44.0,1,0,0,0.0,23_24,30,30/03/2024,1,"[{'rojas': [10, 1.0]}]"
Raphinha,DT,11,barcelona,las palmas,1,90,1,0,0.6,0.1,5,4,1,54,79.6,0,0,0.0,0.0,0.0,13,1,2,0,1,2,0,2,1,3,2,1,31,273.0,79.0,5,0,1,0.0,23_24,30,30/03/2024,1,"[{'asistencias': [5, 9.0]}, {'asistencias_90': [1, 0.59]}, {'rojas': [10, 1.0]}]"
Lamine Yamal,DT,27,barcelona,las palmas,1,70,0,0,0.0,0.0,0,0,0,37,73.0,0,0,0.0,0.0,0.0,3,2,1,0,1,3,0,3,0,6,0,5,28,123.0,41.0,1,0,0,0.0,23_24,30,30/03/2024,1,"[{'regates_exitosos': [5, 70.0]}]"
Ferrán Torres,DT,7,barcelona,las palmas,0,20,0,0,0.0,0.0,0,0,0,5,80.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,4,11.0,6.0,0,0,0,0.0,23_24,30,30/03/2024,1,"[{'goles_por_tiro': [9, 0.21]}, {'rojas': [8, 1.0]}]"
Sergi Roberto,MC,20,barcelona,las palmas,1,80,0,0,0.0,0.0,0,0,0,82,92.7,1,0,0.0,0.0,0.0,6,3,1,0,1,1,0,1,0,1,1,0,47,275.0,120.0,1,1,1,50.0,23_24,30,30/03/2024,1,[]
Oriol Romeu,MC,18,barcelona,las palmas,0,10,0,0,0.0,0.0,0,0,0,16,81.3,0,0,0.0,0.0,0.0,2,0,2,0,2,1,0,1,1,1,1,0,8,44.0,26.0,0,0,0,0.0,23_24,30,30/03/2024,1,[]
İlkay Gündoğan,MC,22,barcelona,las palmas,1,90,0,0,0.0,0.1,0,0,0,71,87.3,1,0,0.0,0.0,0.0,6,2,2,0,2,1,1,0,0,5,3,2,51,272.0,92.0,1,0,0,0.0,23_24,30,30/03/2024,1,"[{'asistencias': [5, 9.0]}, {'pases_clave': [1, 97.0]}, {'pases_ultimo_tercio': [10, 188.0]}, {'corners': [1, 140.0]}]"
Fermin López,MC,16,barcelona,las palmas,1,55,0,0,0.1,0.0,2,2,0,23,69.6,0,0,0.0,0.0,0.0,2,3,1,0,1,1,0,1,0,1,0,1,20,94.0,44.0,1,0,2,0.0,23_24,30,30/03/2024,1,"[{'asistencias_90': [3, 0.36]}, {'rojas': [8, 1.0]}]"
João Félix,DT,14,barcelona,las palmas,0,35,0,1,0.6,0.3,1,1,0,33,84.8,0,0,0.0,0.0,0.0,8,1,1,0,1,0,0,0,0,3,1,2,25,178.0,115.0,6,0,0,0.0,23_24,30,30/03/2024,1,[]
João Cancelo,DF,2,barcelona,las palmas,1,90,0,0,0.0,0.4,2,2,0,85,83.5,1,0,0.0,0.0,0.0,7,2,2,0,1,0,0,0,2,4,2,2,54,244.0,86.0,1,0,0,0.0,23_24,30,30/03/2024,1,"[{'regates_exitosos': [7, 61.0]}]"
Iñigo Martínez,DF,5,barcelona,las palmas,1,90,0,0,0.0,0.0,0,0,0,107,90.7,1,0,0.0,0.0,0.0,5,0,0,0,0,1,1,0,0,0,0,0,84,447.0,339.0,5,0,0,0.0,23_24,30,30/03/2024,1,"[{'pases_ultimo_tercio': [3, 259.0]}]"
Pau Cubarsí,DF,33,barcelona,las palmas,1,90,0,0,0.0,0.1,1,1,0,92,94.6,0,0,0.0,0.0,0.0,10,1,2,0,1,2,2,0,5,0,0,0,61,285.0,164.0,0,1,1,50.0,23_24,30,30/03/2024,1,"[{'pases_completados_pct': [7, 91.5]}]"
Jules Koundé,DF,23,barcelona,las palmas,1,90,0,0,0.0,0.7,0,0,0,111,91.0,0,0,0.0,0.0,0.0,10,1,2,0,1,2,0,2,1,1,0,1,71,225.0,149.0,3,3,2,60.0,23_24,30,30/03/2024,1,"[{'pases_ultimo_tercio': [4, 267.0]}]"
MarcAndré ter Stegen,PT,1,barcelona,las palmas,1,90,0,0,0.0,0.0,0,0,0,29,89.7,0,0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,0,0,0,0,13,49.0,29.0,0,0,0,0.0,23_24,30,30/03/2024,1,[]
Munir El Haddadi,DT,17,las palmas,barcelona,1,27,0,0,0.1,0.0,1,1,0,7,85.7,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,1,1,0,5,13.0,7.0,0,0,0,0.0,23_24,30,30/03/2024,0,"[{'faltas_recibidas': [4, 73.0]}]"
Aarón Escandell,PT,1,las palmas,barcelona,0,63,0,0,0.0,0.0,0,0,0,34,52.9,0,0,1.0,0.0,0.9,3,0,0,0,0,0,0,0,0,0,0,0,13,59.0,40.0,0,0,0,0.0,23_24,30,30/03/2024,0,"[{'rojas': [10, 1.0]}]"
Sandro Ramírez,DT,9,las palmas,barcelona,1,77,0,0,0.0,0.0,0,0,0,20,65.0,0,0,0.0,0.0,0.0,1,2,3,0,1,1,0,1,0,1,0,0,16,67.0,17.0,1,0,0,0.0,23_24,30,30/03/2024,0,[]
Marc Cardona,DT,19,las palmas,barcelona,0,13,0,0,0.0,0.0,0,0,0,2,50.0,0,0,0.0,0.0,0.0,1,0,3,0,3,0,0,0,0,1,0,1,2,14.0,0.0,0,0,0,0.0,23_24,30,30/03/2024,0,[]
Marvin,DT,2,las palmas,barcelona,1,90,0,0,0.0,0.1,0,0,0,20,75.0,0,0,0.0,0.0,0.0,3,2,3,0,2,2,0,2,2,3,1,2,18,59.0,16.0,0,0,0,0.0,23_24,30,30/03/2024,0,[]
Enzo Loiodice,MC,12,las palmas,barcelona,1,70,0,0,0.0,0.0,1,1,0,32,78.1,0,0,0.0,0.0,0.0,5,5,2,0,0,2,0,2,0,3,3,0,20,103.0,63.0,0,0,1,0.0,23_24,30,30/03/2024,0,[]
Alberto Moleiro,MC,10,las palmas,barcelona,0,20,0,0,0.1,0.0,1,1,0,7,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,2,2,0,5,102.0,85.0,2,0,0,0.0,23_24,30,30/03/2024,0,"[{'regates_exitosos': [9, 57.0]}]"
Kirian Rodríguez,MC,20,las palmas,barcelona,1,90,0,0,0.1,0.1,2,2,0,40,87.5,0,0,0.0,0.0,0.0,4,2,4,0,2,0,0,0,0,1,1,0,25,58.0,30.0,0,0,1,0.0,23_24,30,30/03/2024,0,"[{'pases_ultimo_tercio': [3, 278.0]}]"
