player,nacionalidad,edad,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Óscar Rodríguez Arnaiz,ESP,25,DT,9,getafe,sevilla,1,70,0,0,0.0,0.2,1,1,0,21,71.4,1,0,0.0,0.0,0.0,0,2,0,0,0,2,0,2,0,2,1,1,14,68.0,12.0,0,2,0,100.0,23_24,30,30/03/2024,1,"[{'rojas': [8, 1.0]}]"
Carles Aleñá,ESP,26,MC,11,getafe,sevilla,0,20,0,0,0.1,0.2,1,1,0,14,64.3,1,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,11,45.0,16.0,2,0,0,0.0,23_24,30,30/03/2024,1,[]
Nemanja Maksimović,SRB,29,MC,20,getafe,sevilla,1,90,0,0,0.6,0.0,1,0,1,39,87.2,0,0,0.0,0.0,0.0,5,5,2,0,0,1,0,1,2,0,0,0,24,104.0,69.0,2,0,3,0.0,23_24,30,30/03/2024,1,"[{'intercepciones': [4, 46.0]}, {'minutos': [9, 3265.0]}]"
Ilaix Moriba,GUI,21,MC,24,getafe,sevilla,1,61,0,0,0.0,0.0,0,0,0,29,75.9,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,2,1,0,1,20,113.0,51.0,2,2,3,40.0,23_24,30,30/03/2024,1,"[{'rojas': [10, 1.0]}]"
Diego Rico,ESP,31,DF,16,getafe,sevilla,0,29,0,0,0.0,0.0,0,0,0,35,71.4,1,0,0.0,0.0,0.0,2,2,2,0,0,0,0,0,0,1,1,0,20,93.0,52.0,0,0,0,0.0,23_24,30,30/03/2024,1,"[{'centros_area': [1, 32.0]}, {'intercepciones': [9, 41.0]}]"
Luis Milla,ESP,29,MC,5,getafe,sevilla,1,90,0,0,0.0,0.0,1,0,1,77,85.7,0,0,0.0,0.0,0.0,5,2,3,0,1,1,0,1,0,1,0,1,52,330.0,173.0,3,1,1,50.0,23_24,30,30/03/2024,1,"[{'pases_clave': [3, 70.0]}, {'corners': [3, 113.0]}]"
Mason Greenwood,ENG,22,MC,12,getafe,sevilla,1,90,0,0,0.1,0.0,4,3,1,56,80.4,0,0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,5,3,2,52,301.0,131.0,5,0,1,0.0,23_24,30,30/03/2024,1,"[{'tiros_puerta': [10, 31.0]}, {'regates_exitosos': [4, 72.0]}, {'rojas': [10, 1.0]}]"
Yellu Santiago,ESP,19,MC,25,getafe,sevilla,1,79,0,0,0.3,0.3,2,1,1,23,87.0,0,0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,2,1,1,20,103.0,54.0,1,1,2,33.3,23_24,30,30/03/2024,1,[]
Juanmi Latasa,ESP,23,DT,14,getafe,sevilla,0,11,0,0,0.2,0.0,3,3,0,3,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,3,7.0,5.0,0,2,1,66.7,23_24,30,30/03/2024,1,"[{'rojas': [10, 1.0]}, {'faltas_cometidas': [5, 66.0]}]"
Gastón Álvarez,URU,24,DF,4,getafe,sevilla,1,61,0,0,0.0,0.0,0,0,0,44,81.8,0,0,0.0,0.0,0.0,2,4,3,0,0,0,0,0,0,5,1,3,32,123.0,61.0,1,2,0,100.0,23_24,30,30/03/2024,1,[]
Jaime Mata,ESP,35,DT,7,getafe,sevilla,0,29,0,0,0.1,0.0,2,1,1,8,62.5,1,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,2,2,0,8,30.0,10.0,0,1,2,33.3,23_24,30,30/03/2024,1,"[{'rojas': [10, 1.0]}, {'faltas_cometidas': [8, 63.0]}]"
Omar Alderete,PAR,27,DF,15,getafe,sevilla,1,90,0,0,0.2,0.1,2,2,0,89,73.0,0,0,0.0,0.0,0.0,4,4,4,0,1,1,1,0,3,0,0,0,61,364.0,278.0,2,1,3,25.0,23_24,30,30/03/2024,1,"[{'rojas': [10, 1.0]}]"
Djené,TOG,32,DF,2,getafe,sevilla,1,90,0,0,0.0,0.1,0,0,0,70,88.6,0,0,0.0,0.0,0.0,5,0,0,0,0,3,1,2,2,0,0,0,48,191.0,93.0,1,1,1,50.0,23_24,30,30/03/2024,1,"[{'amarillas': [2, 14.0]}, {'rojas': [10, 1.0]}]"
Iglesias,ESP,25,DF,21,getafe,sevilla,1,70,0,0,0.0,0.0,1,1,0,62,79.0,0,0,0.0,0.0,0.0,2,3,3,0,1,1,0,1,4,2,1,1,45,195.0,100.0,1,2,1,66.7,23_24,30,30/03/2024,1,"[{'entradas': [9, 81.0]}, {'intercepciones': [4, 50.0]}]"
Carmona,ESP,22,DF,18,getafe,sevilla,0,20,0,0,0.0,0.0,0,0,0,19,57.9,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,2,0,0,0,8,31.0,17.0,0,0,0,0.0,23_24,30,30/03/2024,1,"[{'entradas': [7, 83.0]}, {'intercepciones': [1, 68.0]}, {'amarillas': [6, 11.0]}]"
David Soria,ESP,30,PT,13,getafe,sevilla,1,90,0,0,0.0,0.0,0,0,0,40,80.0,0,0,1.0,66.7,1.0,6,0,0,0,0,0,0,0,1,0,0,0,24,115.0,57.0,0,0,0,0.0,23_24,30,30/03/2024,1,"[{'minutos': [3, 3413.0]}, {'porterias_cero': [8, 10.0]}, {'paradas': [3, 118.0]}]"
Isaac Romero,ESP,23,DT,20,sevilla,getafe,1,87,0,0,0.2,0.0,4,4,0,14,78.6,1,0,0.0,0.0,0.0,4,0,0,0,0,1,0,1,0,3,2,0,11,99.0,55.0,2,2,0,100.0,23_24,30,30/03/2024,0,"[{'rojas': [8, 1.0]}]"
Adrià Pedrosa,ESP,25,DT,3,sevilla,getafe,0,3,0,0,0.0,0.0,0,0,0,1,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0.0,23_24,30,30/03/2024,0,[]
Youssef EnNesyri,MAR,26,DT,15,sevilla,getafe,1,90,0,0,0.1,0.0,2,1,1,9,66.7,0,0,0.0,0.0,0.0,6,0,1,0,1,1,0,1,3,4,0,4,9,77.0,17.0,0,2,3,40.0,23_24,30,30/03/2024,0,[]
Boubakary Soumaré,FRA,25,MC,24,sevilla,getafe,1,90,0,0,0.0,0.0,0,0,0,15,80.0,1,0,0.0,0.0,0.0,3,2,2,0,0,2,0,2,1,0,0,0,8,40.0,11.0,0,0,1,0.0,23_24,30,30/03/2024,0,[]
Nemanja Gudelj,SRB,32,MC,6,sevilla,getafe,1,90,0,0,0.0,0.0,0,0,0,26,73.1,1,0,0.0,0.0,0.0,4,4,3,0,2,1,0,1,1,0,0,0,13,43.0,10.0,0,2,1,66.7,23_24,30,30/03/2024,0,[]
Óliver Torres,ESP,29,MC,21,sevilla,getafe,1,80,0,0,0.0,0.0,0,0,0,30,63.3,0,0,0.0,0.0,0.0,4,1,2,0,1,2,0,2,1,3,1,2,12,65.0,19.0,0,0,1,0.0,23_24,30,30/03/2024,0,[]
Djibril Sow,SUI,27,MC,18,sevilla,getafe,0,10,0,0,0.0,0.0,0,0,0,10,50.0,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,8,48.0,9.0,0,1,0,100.0,23_24,30,30/03/2024,0,"[{'goles_por_tiro': [9, 0.25]}]"
Marcos Acuña,ARG,32,DF,19,sevilla,getafe,1,87,0,0,0.0,0.0,0,0,0,47,55.3,1,0,0.0,0.0,0.0,6,4,2,0,1,0,0,0,2,4,2,1,22,158.0,30.0,1,0,1,0.0,23_24,30,30/03/2024,0,[]
Dodi Lukebakio,BEL,26,DF,11,sevilla,getafe,0,3,0,0,0.0,0.0,0,0,0,3,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,3,31.0,26.0,1,0,0,0.0,23_24,30,30/03/2024,0,"[{'tiros_puerta': [6, 38.0]}, {'regates_exitosos': [2, 84.0]}, {'rojas': [8, 1.0]}]"
Kike Salas,ESP,21,DF,2,sevilla,getafe,1,90,0,0,0.0,0.0,0,0,0,33,66.7,1,0,0.0,0.0,0.0,7,0,1,0,1,3,3,0,5,1,0,1,14,114.0,40.0,1,2,3,40.0,23_24,30,30/03/2024,0,[]
Sergio Ramos,ESP,38,DF,4,sevilla,getafe,1,90,1,0,0.5,0.0,3,1,2,30,63.3,0,0,0.0,0.0,0.0,19,1,1,0,0,2,2,0,9,0,0,0,13,68.0,32.0,0,6,1,85.7,23_24,30,30/03/2024,0,"[{'intercepciones': [9, 41.0]}, {'despejes': [2, 156.0]}, {'rojas': [10, 1.0]}]"
Loïc Bade,FRA,23,DF,22,sevilla,getafe,1,64,0,0,0.0,0.0,0,0,0,25,68.0,0,0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,1,0,0,0,10,49.0,29.0,0,0,2,0.0,23_24,30,30/03/2024,0,"[{'rojas': [10, 1.0]}]"
Lucien Agoume,FRA,22,MC,42,sevilla,getafe,0,26,0,0,0.0,0.0,0,0,0,11,63.6,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,5,39.0,25.0,0,0,1,0.0,23_24,30,30/03/2024,0,"[{'rojas': [8, 1.0]}]"
