player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Alexander Sørloth,DT,11,villarreal,atletico madrid,1,90,1,0,0.1,0.1,2,1,1,14,85.7,0,0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,1,0,1,12,75.0,3.0,0,3,1,75.0,23_24,30,01/04/2024,1,"[{'goles': [2, 23.0]}, {'goles_90': [1, 0.83]}, {'tiros_puerta': [4, 36.0]}, {'goles_por_tiro': [2, 0.29]}]"
Gonçalo Guedes,DT,9,villarreal,atletico madrid,1,70,0,0,0.0,0.0,0,0,0,17,82.4,0,0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,1,0,11,63.0,14.0,0,0,1,0.0,23_24,30,01/04/2024,1,[]
José Luis Morales,DT,15,villarreal,atletico madrid,0,20,0,0,0.0,0.1,0,0,0,4,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,3,18.0,4.0,1,0,0,0.0,23_24,30,01/04/2024,1,"[{'goles_por_tiro': [5, 0.27]}, {'apariciones_suplente': [10, 21.0]}]"
Gerard Moreno,DT,7,villarreal,atletico madrid,1,80,0,1,0.2,0.0,3,3,0,43,79.1,0,0,0.0,0.0,0.0,7,1,1,0,1,0,0,0,1,3,0,2,33,220.0,54.0,1,0,0,0.0,23_24,30,01/04/2024,1,"[{'pases_clave': [10, 53.0]}]"
Bertrand Traoré,DT,25,villarreal,atletico madrid,0,10,0,0,0.0,0.0,0,0,0,5,80.0,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,3,1,2,6,42.0,2.0,0,0,0,0.0,23_24,30,01/04/2024,1,[]
Francis Coquelin,MC,19,villarreal,atletico madrid,1,64,0,0,0.1,0.0,1,1,0,35,80.0,0,0,0.0,0.0,0.0,5,0,0,0,0,1,0,1,0,0,0,0,11,60.0,18.0,0,0,1,0.0,23_24,30,01/04/2024,1,[]
Alex Baena,MC,16,villarreal,atletico madrid,0,26,0,0,0.0,0.2,0,0,0,19,84.2,0,0,0.0,0.0,0.0,5,1,0,0,0,0,0,0,0,2,2,0,8,78.0,51.0,1,0,0,0.0,23_24,30,01/04/2024,1,"[{'asistencias': [1, 14.0]}, {'asistencias_90': [2, 0.49]}, {'pases_clave': [3, 83.0]}, {'corners': [5, 95.0]}, {'amarillas': [7, 11.0]}, {'rojas': [10, 1.0]}]"
Daniel Parejo,MC,10,villarreal,atletico madrid,1,90,0,0,0.1,0.3,1,1,0,69,87.0,1,0,0.0,0.0,0.0,6,3,3,0,1,2,1,1,0,2,2,0,28,167.0,80.0,0,0,0,0.0,23_24,30,01/04/2024,1,"[{'penaltis_marcados': [7, 3.0]}]"
Étienne Capoue,MC,6,villarreal,atletico madrid,1,64,0,0,0.0,0.0,0,0,0,34,82.4,1,0,0.0,0.0,0.0,3,2,0,0,0,0,0,0,0,6,2,4,21,99.0,46.0,2,0,1,0.0,23_24,30,01/04/2024,1,[]
Santi Comesaña,MC,4,villarreal,atletico madrid,0,26,0,0,0.0,0.0,0,0,0,13,84.6,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,2,2,0,3,26.0,23.0,1,1,2,33.3,23_24,30,01/04/2024,1,"[{'rojas': [2, 2.0]}]"
