player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Ante Budimir,DT,17,osasuna,athletic,1,90,0,0,0.0,0.0,0,0,0,17,52.9,0,0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,1,0,0,0,8,27.0,9.0,0,7,7,50.0,24_25,18,21/12/2024,1,"[{'goles': [3, 21.0]}, {'goles_90': [7, 0.64]}, {'penaltis_marcados': [1, 8.0]}, {'tiros_puerta': [9, 29.0]}]"
Kike Barja,DT,11,osasuna,athletic,1,56,0,0,0.1,0.0,1,0,1,8,50.0,0,0,0.0,0.0,0.0,2,1,1,0,1,0,0,0,0,2,1,1,11,90.0,9.0,1,2,0,100.0,24_25,18,21/12/2024,1,"[{'apariciones_suplente': [5, 11.0]}]"
Moi Gómez,MC,16,osasuna,athletic,0,34,0,0,0.0,0.0,0,0,0,13,69.2,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,11,60.0,13.0,0,1,3,25.0,24_25,18,21/12/2024,1,"[{'apariciones_suplente': [10, 20.0]}]"
Rubén García,DT,14,osasuna,athletic,1,78,0,0,0.0,0.0,0,0,0,44,75.0,0,0,0.0,0.0,0.0,2,3,3,0,1,0,0,0,0,1,1,0,32,134.0,64.0,1,0,2,0.0,24_25,18,21/12/2024,1,"[{'asistencias': [8, 4.0]}, {'asistencias_90': [5, 0.45]}, {'corners': [9, 32.0]}]"
Raúl,DT,9,osasuna,athletic,0,12,0,0,0.0,0.0,0,0,0,5,40.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,5,17.0,12.0,0,0,0,0.0,24_25,18,21/12/2024,1,"[{'apariciones_suplente': [2, 27.0]}]"
Aimar Oroz,MC,10,osasuna,athletic,1,84,0,0,0.3,0.0,2,1,1,25,68.0,0,0,0.0,0.0,0.0,2,1,2,0,2,0,0,0,0,2,2,0,24,75.0,36.0,0,1,2,33.3,24_25,18,21/12/2024,1,"[{'faltas_recibidas': [5, 64.0]}]"
José Arnaiz,MC,20,osasuna,athletic,0,6,0,0,0.0,0.0,0,0,0,2,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,5,6.0,3.0,0,0,0,0.0,24_25,18,21/12/2024,1,[]
Lucas Torró,MC,6,osasuna,athletic,1,90,1,0,0.0,0.0,2,1,1,51,70.6,0,0,0.0,0.0,0.0,9,4,5,0,3,0,0,0,1,0,0,0,27,117.0,31.0,0,7,4,63.6,24_25,18,21/12/2024,1,"[{'faltas_cometidas': [1, 75.0]}]"
Jon Moncayola,MC,7,osasuna,athletic,1,45,0,0,0.0,0.0,0,0,0,26,69.2,0,0,0.0,0.0,0.0,2,2,2,0,2,1,0,1,0,1,0,1,15,96.0,53.0,2,1,0,100.0,24_25,18,21/12/2024,1,"[{'rojas': [10, 1.0]}]"
Pablo Ibáñez,MC,8,osasuna,athletic,0,45,0,0,0.1,0.0,1,1,0,16,87.5,0,0,0.0,0.0,0.0,2,1,1,0,0,1,1,0,0,1,1,0,12,85.0,52.0,0,0,0,0.0,24_25,18,21/12/2024,1,"[{'apariciones_suplente': [10, 21.0]}]"
