player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Robert Lewandowski,DT,barcelona,atletico madrid,1,90,0,0,0.9,0.0,5,4,1,18,83.3,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,18,79.0,38.0,3,3,2,60.0,24_25,18,21/12/2024,1,"[{'goles': [2, 27.0]}, {'goles_90': [3, 0.91]}, {'penaltis_marcados': [10, 3.0]}, {'tiros_puerta': [3, 45.0]}, {'goles_por_tiro': [7, 0.22]}]"
Fermin López,DT,barcelona,atletico madrid,1,63,0,0,0.4,0.0,1,0,1,36,80.6,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,2,0,2,20,94.0,24.0,0,1,2,33.3,24_25,18,21/12/2024,1,"[{'asistencias_90': [3, 0.36]}, {'rojas': [8, 1.0]}]"
Dani Olmo,DT,barcelona,atletico madrid,0,27,0,0,0.1,0.2,1,1,0,26,73.1,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,1,1,0,22,103.0,38.0,0,0,0,0.0,24_25,18,21/12/2024,1,"[{'goles_90': [6, 0.74]}]"
Raphinha,DT,barcelona,atletico madrid,1,90,0,0,0.6,0.2,5,4,1,63,65.1,0,0,0.0,0.0,0.0,10,2,5,0,3,1,0,1,1,12,6,5,52,313.0,147.0,3,0,1,0.0,24_25,18,21/12/2024,1,"[{'goles': [6, 18.0]}, {'goles_90': [9, 0.57]}, {'asistencias': [2, 9.0]}, {'tiros_puerta': [4, 40.0]}, {'pases_clave': [2, 91.0]}, {'corners': [1, 140.0]}]"
Gavi,MC,barcelona,atletico madrid,1,63,0,1,0.1,0.2,1,1,0,28,78.6,0,0,0.0,0.0,0.0,8,1,1,0,1,0,0,0,1,0,0,0,17,49.0,13.0,0,1,0,100.0,24_25,18,21/12/2024,1,[]
Ferrán Torres,MC,barcelona,atletico madrid,0,27,0,0,0.0,0.8,0,0,0,10,60.0,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,9,40.0,7.0,0,0,0,0.0,24_25,18,21/12/2024,1,"[{'goles_por_tiro': [9, 0.21]}, {'rojas': [8, 1.0]}]"
Pedri,MC,barcelona,atletico madrid,1,90,1,0,0.4,0.9,3,1,2,71,88.7,0,0,0.0,0.0,0.0,16,2,3,0,2,2,0,2,0,5,4,1,63,328.0,148.0,0,0,0,0.0,24_25,18,21/12/2024,1,"[{'pases_clave': [3, 70.0]}, {'pases_ultimo_tercio': [1, 331.0]}]"
Marc Casado,MC,barcelona,atletico madrid,1,79,0,0,0.0,0.0,0,0,0,60,88.3,0,0,0.0,0.0,0.0,4,2,3,0,1,0,0,0,1,0,0,0,34,138.0,44.0,0,0,3,0.0,24_25,18,21/12/2024,1,"[{'rojas': [8, 1.0]}]"
Eric García,MC,barcelona,atletico madrid,0,11,0,0,0.3,0.0,1,0,1,16,87.5,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,1,1,0,13,48.0,12.0,0,0,1,0.0,24_25,18,21/12/2024,1,"[{'pases_completados_pct': [7, 92.1]}]"
Alejandro Balde,DF,barcelona,atletico madrid,1,90,0,0,0.0,0.1,0,0,0,90,92.2,0,0,0.0,0.0,0.0,2,2,2,0,0,3,0,3,1,2,1,0,61,257.0,114.0,2,0,1,0.0,24_25,18,21/12/2024,1,[]
