player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Toni Fernández,DT,barcelona,girona,1,45,0,0,0.0,0.1,0,0,0,9,77.8,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,6,17.0,4.0,0,0,0,0.0,25_26,9,1
Fermin López,DT,barcelona,girona,0,45,0,0,0.2,0.0,5,3,2,21,71.4,0,0,0.0,0.0,0.0,5,1,0,0,0,0,0,0,0,2,2,0,20,116.0,50.0,2,1,2,33.3,25_26,9,1
Marcus Rashford,DT,barcelona,girona,1,90,0,0,0.5,0.1,8,5,3,36,72.2,0,0,0.0,0.0,0.0,5,2,1,0,0,1,0,1,1,2,0,1,22,161.0,87.0,0,0,0,0.0,25_26,9,1
Lamine Yamal,DT,barcelona,girona,1,63,0,1,0.2,0.2,6,5,1,40,65.0,0,0,0.0,0.0,0.0,10,2,1,0,0,0,0,0,0,9,5,4,37,388.0,282.0,9,0,0,0.0,25_26,9,1
Roony Bardghji,DT,barcelona,girona,0,27,0,0,0.0,0.2,0,0,0,17,82.4,0,0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,2,1,1,13,117.0,67.0,2,0,0,0.0,25_26,9,1
Frenkie de Jong,MC,barcelona,girona,1,90,0,1,0.2,0.2,2,1,1,61,86.9,0,0,0.0,0.0,0.0,11,2,1,0,0,0,0,0,0,0,0,0,35,241.0,173.0,3,1,2,33.3,25_26,9,1
Pedri,MC,barcelona,girona,1,62,1,0,0.2,0.0,2,1,1,67,85.1,0,0,0.0,0.0,0.0,11,2,2,0,1,1,0,1,2,4,3,1,58,576.0,238.0,4,0,0,0.0,25_26,9,1
Andreas Christensen,DF,barcelona,girona,0,28,0,0,0.0,0.0,0,0,0,34,94.1,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,1,0,0,0,28,185.0,86.0,0,0,1,0.0,25_26,9,1
Marc Casado,MC,barcelona,girona,1,81,0,0,0.0,0.1,0,0,0,76,94.7,0,0,0.0,0.0,0.0,5,1,1,0,0,3,2,1,1,0,0,0,47,221.0,63.0,1,0,1,0.0,25_26,9,1
Ronald Araújo,MC,barcelona,girona,0,9,1,0,0.2,0.0,1,0,1,5,80.0,1,0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,0,0,0,0,4,40.0,20.0,2,1,2,33.3,25_26,9,1
Alejandro Balde,DF,barcelona,girona,1,75,0,0,0.0,0.1,1,1,0,50,100.0,0,0,0.0,0.0,0.0,4,3,2,0,0,0,0,0,2,2,1,0,38,209.0,64.0,2,2,2,50.0,25_26,9,1
Gerard Martín,DF,barcelona,girona,0,15,0,0,0.0,0.0,0,0,0,12,66.7,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,8,32.0,19.0,0,0,0,0.0,25_26,9,1
Eric García,DF,barcelona,girona,1,90,0,0,0.0,0.2,1,1,0,89,95.5,0,0,0.0,0.0,0.0,6,3,2,0,1,0,0,0,3,0,0,0,55,288.0,160.0,3,3,3,50.0,25_26,9,1
Pau Cubarsí,DF,barcelona,girona,1,90,0,0,0.1,0.0,1,1,0,101,98.0,0,0,0.0,0.0,0.0,5,1,1,0,1,0,0,0,3,1,0,0,81,483.0,221.0,1,1,0,100.0,25_26,9,1
Jules Koundé,DF,barcelona,girona,1,90,0,0,0.0,0.1,0,0,0,68,91.2,0,0,0.0,0.0,0.0,3,3,2,0,1,1,1,0,3,1,0,0,52,237.0,89.0,0,1,1,50.0,25_26,9,1
Wojciech Szczęsny,PT,barcelona,girona,1,90,0,0,0.0,0.0,0,0,0,24,83.3,0,0,1.0,75.0,1.9,5,0,0,0,0,0,0,0,1,0,0,0,13,72.0,32.0,0,0,0,0.0,25_26,9,1
Vladyslav Vanat,DT,girona,barcelona,1,67,0,0,0.1,0.5,1,0,1,8,100.0,0,0,0.0,0.0,0.0,4,0,0,0,0,1,0,1,1,1,1,0,8,45.0,30.0,1,1,3,25.0,25_26,9,0
Cristhian Stuani,DT,girona,barcelona,0,23,0,0,0.0,0.0,0,0,0,5,60.0,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,2,8.0,0.0,0,2,0,100.0,25_26,9,0
Portu,DT,girona,barcelona,1,62,0,0,0.5,0.0,1,0,1,12,41.7,0,0,0.0,0.0,0.0,2,1,2,0,1,2,1,1,0,0,0,0,7,11.0,6.0,0,1,1,50.0,25_26,9,0
Viktor Tsyhankov,MC,girona,barcelona,0,28,0,0,0.2,0.0,1,1,0,13,84.6,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,3,0,0,0,11,94.0,34.0,2,0,2,0.0,25_26,9,0
Joel Roca,MC,girona,barcelona,1,67,0,0,0.1,0.2,3,2,1,11,81.8,0,0,0.0,0.0,0.0,4,2,2,0,1,2,0,2,2,4,1,3,19,194.0,112.0,5,0,0,0.0,25_26,9,0
Yaser Asprilla,MC,girona,barcelona,0,23,0,0,0.0,0.2,0,0,0,7,42.9,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,6,35.0,21.0,1,0,0,0.0,25_26,9,0
Axel Witsel,MC,girona,barcelona,1,90,1,0,0.3,0.1,2,1,1,30,86.7,0,0,0.0,0.0,0.0,10,1,2,0,1,1,1,0,4,0,0,0,21,113.0,56.0,1,1,0,100.0,25_26,9,0
Arnau Martinez,MC,girona,barcelona,1,78,0,1,0.0,0.1,0,0,0,35,85.7,0,0,0.0,0.0,0.0,8,1,2,0,2,1,0,1,1,0,0,0,17,96.0,65.0,1,1,0,100.0,25_26,9,0
Lancinet Kourouma,MC,girona,barcelona,0,12,0,0,0.0,0.0,0,0,0,5,80.0,0,0,0.0,0.0,0.0,1,0,2,0,2,0,0,0,0,0,0,0,2,8.0,0.0,0,0,0,0.0,25_26,9,0
Bryan Gil,MC,girona,barcelona,1,62,0,0,0.6,0.0,2,2,0,20,75.0,0,0,0.0,0.0,0.0,2,0,1,0,1,1,0,1,2,5,2,3,17,161.0,94.0,5,1,0,100.0,25_26,9,0
Jhon Solis,DT,girona,barcelona,0,28,0,0,0.1,0.0,1,1,0,6,83.3,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,1,0,1,5,15.0,2.0,0,1,1,50.0,25_26,9,0
Álex Moreno,DF,girona,barcelona,1,90,0,0,0.0,0.2,0,0,0,34,73.5,1,0,0.0,0.0,0.0,0,2,5,0,3,1,0,1,7,2,0,2,20,117.0,83.0,2,1,0,100.0,25_26,9,0
Daley Blind,DF,girona,barcelona,1,90,0,0,0.0,0.0,0,0,0,42,90.5,0,0,0.0,0.0,0.0,1,1,2,0,1,1,1,0,5,0,0,0,18,104.0,34.0,0,1,1,50.0,25_26,9,0
Vitor Reis,DF,girona,barcelona,1,90,0,0,0.0,0.5,0,0,0,38,94.7,0,0,0.0,0.0,0.0,7,1,1,0,0,3,3,0,12,0,0,0,23,108.0,71.0,0,3,0,100.0,25_26,9,0
Hugo Rincón,DF,girona,barcelona,1,90,0,0,0.0,0.0,0,0,0,34,79.4,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,4,2,0,0,21,148.0,58.0,1,1,2,33.3,25_26,9,0
Paulo Gazzaniga,PT,girona,barcelona,1,90,0,0,0.0,0.0,0,0,0,44,72.7,0,0,2.0,77.8,2.3,7,0,0,0,0,0,0,0,1,0,0,0,26,108.0,55.0,0,0,0,0.0,25_26,9,0
