player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Thierno Barry,DT,villarreal,mallorca,1,75,0,1,0.0,0.2,0,0,0,8,100.0,0,0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,0,1,0,1,9,47.0,4.0,0,1,0,100.0,24_25,20,1
Ayoze Pérez,DT,villarreal,mallorca,0,15,0,0,0.2,0.0,2,2,0,3,100.0,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,2,31.0,26.0,2,0,0,0.0,24_25,20,1
Gerard Moreno,DT,villarreal,mallorca,1,67,0,0,0.1,0.0,1,0,1,37,83.8,0,0,0.0,0.0,0.0,7,1,0,0,0,0,0,0,2,1,1,0,24,116.0,59.0,2,1,0,100.0,24_25,20,1
Nicolas Pépé,DT,villarreal,mallorca,0,23,0,0,0.0,0.1,0,0,0,9,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,6,37.0,17.0,1,0,0,0.0,24_25,20,1
Alex Baena,MC,villarreal,mallorca,1,90,1,0,0.9,0.5,2,0,2,36,63.9,1,0,0.0,0.0,0.0,14,2,4,0,3,2,0,2,0,1,0,1,28,220.0,137.0,5,0,0,0.0,24_25,20,1
Daniel Parejo,MC,villarreal,mallorca,1,75,1,1,0.2,0.2,1,0,1,49,93.9,0,0,0.0,0.0,0.0,18,3,1,0,0,1,0,1,1,0,0,0,29,73.0,32.0,0,1,0,100.0,24_25,20,1
Denis Suárez,MC,villarreal,mallorca,0,15,0,0,0.1,0.1,1,1,0,5,80.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,4,23.0,20.0,0,0,0,0.0,24_25,20,1
Pape Gueye,MC,villarreal,mallorca,1,85,0,0,0.2,0.0,4,3,1,51,80.4,0,0,0.0,0.0,0.0,8,2,1,0,0,1,0,1,3,1,0,0,46,187.0,107.0,2,2,3,40.0,24_25,20,1
Ramón Terrats,MC,villarreal,mallorca,0,5,0,0,0.0,0.0,0,0,0,1,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,24_25,20,1
Yeremi Pino,MC,villarreal,mallorca,1,59,1,0,0.3,0.1,1,0,1,19,68.4,0,0,0.0,0.0,0.0,11,6,5,0,1,3,0,3,1,0,0,0,15,63.0,20.0,2,0,1,0.0,24_25,20,1
Pau Cabanes,MC,villarreal,mallorca,0,31,0,0,0.0,0.0,0,0,0,13,69.2,0,0,0.0,0.0,0.0,3,1,1,0,0,1,0,1,1,1,0,1,10,41.0,5.0,0,0,0,0.0,24_25,20,1
Sergi Cardona,DF,villarreal,mallorca,1,90,0,2,0.0,1.1,0,0,0,39,79.5,0,0,0.0,0.0,0.0,17,1,1,0,1,0,0,0,1,1,0,1,23,129.0,78.0,2,2,0,100.0,24_25,20,1
Logan Costa,DF,villarreal,mallorca,1,90,1,0,0.2,0.0,1,0,1,37,94.6,0,0,0.0,0.0,0.0,16,1,0,0,0,1,0,1,1,0,0,0,27,166.0,108.0,0,2,2,50.0,24_25,20,1
Juan Foyth,DF,villarreal,mallorca,1,67,0,0,0.0,0.0,0,0,0,27,77.8,0,0,0.0,0.0,0.0,8,2,0,0,0,2,1,1,3,0,0,0,15,74.0,22.0,0,2,4,33.3,24_25,20,1
Willy Kambwala,DF,villarreal,mallorca,0,23,0,0,0.0,0.0,0,0,0,10,90.0,0,0,0.0,0.0,0.0,2,0,0,0,0,1,1,0,1,0,0,0,5,15.0,9.0,0,1,0,100.0,24_25,20,1
Kiko Femenía,DF,villarreal,mallorca,1,90,0,0,0.3,0.1,1,1,0,59,91.5,0,0,0.0,0.0,0.0,8,2,2,0,0,0,0,0,1,0,0,0,46,305.0,210.0,4,1,0,100.0,24_25,20,1
Luiz Lúcio Reis Júnior,PT,villarreal,mallorca,1,90,0,0,0.0,0.0,0,0,0,21,76.2,0,0,0.0,100.0,0.3,11,0,0,0,0,0,0,0,0,0,0,0,15,65.0,52.0,0,0,0,0.0,24_25,20,1
Vedat Muriqi,DT,mallorca,villarreal,1,90,0,0,0.3,0.0,2,2,0,18,83.3,0,0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,6,23.0,6.0,0,5,0,100.0,24_25,20,0
Cyle Larin,DT,mallorca,villarreal,1,73,0,0,0.0,0.0,0,0,0,12,66.7,0,0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,2,2,0,1,8,95.0,59.0,1,1,3,25.0,24_25,20,0
Takuma Asano,DT,mallorca,villarreal,0,17,0,0,0.1,0.0,1,1,0,3,66.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,2,0,2,4,15.0,1.0,0,0,0,0.0,24_25,20,0
Sergi Darder,MC,mallorca,villarreal,1,45,0,0,0.0,0.0,1,1,0,17,82.4,1,0,0.0,0.0,0.0,-2,0,0,0,0,1,0,1,1,1,0,1,12,83.0,60.0,1,0,0,0.0,24_25,20,0
Antonio Sánchez,MC,mallorca,villarreal,0,45,0,0,0.0,0.0,1,1,0,27,92.6,0,0,0.0,0.0,0.0,4,1,0,0,0,0,0,0,4,0,0,0,19,138.0,52.0,0,0,1,0.0,24_25,20,0
Samu Costa,MC,mallorca,villarreal,1,45,0,0,0.0,0.0,1,0,1,37,78.4,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,28,107.0,60.0,0,2,0,100.0,24_25,20,0
Copete,DF,mallorca,villarreal,0,45,0,0,0.0,0.0,0,0,0,33,81.8,0,0,0.0,0.0,0.0,3,1,1,0,0,0,0,0,1,1,1,0,20,100.0,63.0,1,0,2,0.0,24_25,20,0
Omar Mascarell,MC,mallorca,villarreal,1,90,0,0,0.0,0.0,0,0,0,63,93.7,0,0,0.0,0.0,0.0,1,1,0,0,0,1,0,1,0,0,0,0,37,153.0,83.0,1,0,0,0.0,24_25,20,0
Dani Rodríguez,MC,mallorca,villarreal,1,45,0,0,0.0,0.0,1,1,0,16,68.8,1,0,0.0,0.0,0.0,-2,1,0,0,0,0,0,0,0,0,0,0,9,49.0,24.0,1,1,1,50.0,24_25,20,0
Roberto Navarro,MC,mallorca,villarreal,0,45,0,0,0.0,0.0,0,0,0,31,71.0,0,0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,0,1,1,0,22,156.0,81.0,3,0,2,0.0,24_25,20,0
Johan Mojica,DF,mallorca,villarreal,1,90,0,0,0.1,0.1,2,1,1,76,84.2,1,0,0.0,0.0,0.0,-2,1,0,0,0,0,0,0,3,5,0,5,37,258.0,92.0,1,0,0,0.0,24_25,20,0
Antonio Raillo,DF,mallorca,villarreal,1,90,0,0,0.0,0.2,0,0,0,74,97.3,0,0,0.0,0.0,0.0,0,0,0,0,0,3,3,0,3,0,0,0,49,275.0,144.0,0,1,1,50.0,24_25,20,0
Martin Valjent,DF,mallorca,villarreal,1,83,0,0,0.0,0.0,0,0,0,53,88.7,0,0,0.0,0.0,0.0,-1,1,2,0,1,0,0,0,5,1,0,0,32,250.0,183.0,0,0,1,0.0,24_25,20,0
Valery Fernández,DF,mallorca,villarreal,0,7,0,0,0.0,0.0,0,0,0,6,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,4,23.0,0.0,0,0,0,0.0,24_25,20,0
Pablo Maffeo,DF,mallorca,villarreal,1,45,0,0,0.0,0.0,0,0,0,19,89.5,0,0,0.0,0.0,0.0,-1,1,0,0,0,0,0,0,2,2,2,0,8,58.0,20.0,0,0,0,0.0,24_25,20,0
Mateu Morey,DF,mallorca,villarreal,0,45,0,0,0.0,0.1,0,0,0,32,81.3,0,0,0.0,0.0,0.0,3,1,1,0,0,0,0,0,0,1,1,0,20,109.0,73.0,3,0,2,0.0,24_25,20,0
Dominik Greif,PT,mallorca,villarreal,1,90,0,0,0.0,0.0,0,0,0,38,86.8,0,0,4.0,42.9,3.1,3,0,0,0,0,0,0,0,0,0,0,0,24,139.0,82.0,0,0,0,0.0,24_25,20,0
