player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Cristhian Stuani,DT,girona,getafe,1,70,2,0,0.7,0.0,3,0,3,12,66.7,0,0,0.0,0.0,0.0,14,1,1,0,0,0,0,0,1,0,0,0,9,65.0,10.0,1,0,1,0.0,23_24,2,20/08/2023,1,"[{'goles_por_tiro': [7, 0.26]}, {'apariciones_suplente': [1, 26.0]}]"
Artem Dovbyk,DT,girona,getafe,0,20,0,0,0.2,0.0,1,0,1,4,75.0,0,0,0.0,0.0,0.0,2,1,0,0,0,1,0,1,0,1,0,1,5,14.0,3.0,0,0,1,0.0,23_24,2,20/08/2023,1,"[{'goles': [1, 24.0]}, {'goles_90': [1, 0.83]}, {'asistencias': [7, 8.0]}, {'penaltis_marcados': [1, 7.0]}, {'tiros_puerta': [4, 36.0]}]"
Sávio,MC,girona,getafe,1,71,0,1,0.0,0.4,0,0,0,19,68.4,0,0,0.0,0.0,0.0,11,1,1,0,0,2,0,2,0,0,0,0,18,153.0,75.0,2,0,1,0.0,23_24,2,20/08/2023,1,"[{'asistencias': [3, 10.0]}, {'regates_exitosos': [1, 104.0]}, {'faltas_recibidas': [9, 66.0]}]"
Valery Fernández,MC,girona,getafe,0,19,0,0,0.0,0.0,0,0,0,8,87.5,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,1,0,1,5,41.0,2.0,0,0,0,0.0,23_24,2,20/08/2023,1,"[{'apariciones_suplente': [2, 25.0]}]"
Iván Martín,MC,girona,getafe,1,83,0,0,0.0,0.0,0,0,0,45,88.9,1,0,0.0,0.0,0.0,4,2,2,0,1,1,0,1,1,1,0,1,31,160.0,47.0,1,1,1,50.0,23_24,2,20/08/2023,1,"[{'goles_por_tiro': [7, 0.26]}, {'pases_completados_pct': [9, 91.3]}]"
Pablo Torre,MC,girona,getafe,0,7,0,0,0.0,0.2,0,0,0,12,83.3,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,1,0,1,8,35.0,21.0,0,0,0,0.0,23_24,2,20/08/2023,1,"[{'apariciones_suplente': [6, 22.0]}]"
Yangel Herrera,MC,girona,getafe,1,89,1,0,0.4,0.0,1,0,1,39,79.5,0,0,0.0,0.0,0.0,12,1,1,0,1,0,0,0,5,1,0,0,24,110.0,55.0,1,3,1,75.0,23_24,2,20/08/2023,1,"[{'faltas_cometidas': [6, 65.0]}]"
Silvi Clúa,MC,girona,getafe,0,1,0,0,0.0,0.0,0,0,0,5,100.0,0,0,0.0,0.0,0.0,0,2,2,0,0,1,0,1,0,0,0,0,3,10.0,8.0,0,0,0,0.0,23_24,2,20/08/2023,1,[]
Viktor Tsyhankov,MC,girona,getafe,1,90,0,0,0.0,0.1,1,0,1,36,69.4,0,0,0.0,0.0,0.0,5,3,4,0,1,2,0,2,2,6,1,4,33,231.0,128.0,4,2,0,100.0,23_24,2,20/08/2023,1,"[{'corners': [10, 80.0]}]"
Aleix García,MC,girona,getafe,1,90,0,0,0.0,0.0,1,1,0,76,84.2,0,0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,1,0,0,0,32,102.0,41.0,0,1,2,33.3,23_24,2,20/08/2023,1,"[{'pases_clave': [7, 57.0]}, {'pases_ultimo_tercio': [2, 306.0]}, {'corners': [3, 122.0]}, {'rojas': [10, 1.0]}]"
Miguel Gutiérrez,DF,girona,getafe,1,90,0,1,0.0,0.2,0,0,0,43,83.7,0,0,0.0,0.0,0.0,13,0,0,0,0,0,0,0,4,1,0,1,23,99.0,34.0,2,2,0,100.0,23_24,2,20/08/2023,1,"[{'centros_area': [10, 19.0]}]"
Daley Blind,DF,girona,getafe,1,90,0,0,0.0,0.0,0,0,0,76,94.7,0,0,0.0,0.0,0.0,9,1,2,0,1,1,1,0,4,0,0,0,52,181.0,53.0,0,2,2,50.0,23_24,2,20/08/2023,1,"[{'pases_ultimo_tercio': [5, 256.0]}]"
