player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Carlos Fernández,DT,real sociedad,celta,1,63,0,0,0.2,0.0,2,1,1,9,55.6,0,0,0.0,0.0,0.0,5,2,0,0,0,1,0,1,3,0,0,0,9,23.0,0.0,0,2,2,50.0,23_24,2,1
Umar Sadiq,DT,real sociedad,celta,0,27,0,0,0.1,0.0,1,1,0,8,75.0,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,3,2,1,7,76.0,30.0,1,1,6,14.3,23_24,2,1
Ander Barrenetxea,DT,real sociedad,celta,1,63,1,0,0.1,0.0,1,0,1,29,69.0,0,0,0.0,0.0,0.0,11,1,2,0,2,2,0,2,0,4,2,2,23,136.0,75.0,2,1,1,50.0,23_24,2,1
Mikel Oyarzabal,DT,real sociedad,celta,0,27,0,0,0.0,0.1,0,0,0,5,20.0,0,0,0.0,0.0,0.0,1,1,2,0,2,1,0,1,0,1,0,1,4,18.0,0.0,0,1,1,50.0,23_24,2,1
Takefusa Kubo,DT,real sociedad,celta,1,77,0,1,0.1,0.1,1,1,0,28,46.4,0,0,0.0,0.0,0.0,11,1,1,0,0,3,0,3,0,1,1,0,21,198.0,121.0,6,0,0,0.0,23_24,2,1
Mohamed Ali Cho,DT,real sociedad,celta,0,13,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,1,9.0,7.0,0,0,1,0.0,23_24,2,1
Beñat Turrientes,MC,real sociedad,celta,1,77,0,0,0.0,0.0,2,2,0,23,78.3,0,0,0.0,0.0,0.0,5,0,0,0,0,1,0,1,1,0,0,0,20,75.0,21.0,0,0,0,0.0,23_24,2,1
Jon Pacheco,MC,real sociedad,celta,0,13,0,0,0.0,0.0,0,0,0,4,0.0,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0,1,0,100.0,23_24,2,1
Martín Zubimendi,MC,real sociedad,celta,1,90,0,0,0.1,0.0,1,1,0,62,77.4,1,0,0.0,0.0,0.0,4,2,1,0,1,0,0,0,1,0,0,0,38,203.0,110.0,0,4,0,100.0,23_24,2,1
Brais Méndez,MC,real sociedad,celta,1,90,0,0,0.2,0.1,3,3,0,46,67.4,0,0,0.0,0.0,0.0,3,1,2,0,1,1,1,0,1,2,1,1,23,107.0,42.0,2,2,0,100.0,23_24,2,1
Aihen Muñoz,DF,real sociedad,celta,1,90,0,0,0.0,0.1,0,0,0,59,74.6,0,0,0.0,0.0,0.0,4,1,1,0,1,1,0,1,4,2,1,1,38,258.0,116.0,4,1,0,100.0,23_24,2,1
Robin Le Normand,DF,real sociedad,celta,1,90,0,0,0.0,0.0,0,0,0,57,89.5,1,0,0.0,0.0,0.0,3,1,0,0,0,0,0,0,0,0,0,0,39,208.0,99.0,1,5,1,83.3,23_24,2,1
Igor Zubeldia,DF,real sociedad,celta,1,90,0,0,0.0,0.0,0,0,0,63,76.2,0,0,0.0,0.0,0.0,3,1,1,0,1,1,1,0,3,0,0,0,40,310.0,264.0,1,0,2,0.0,23_24,2,1
