player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Kiké,DT,alaves,sevilla,1,78,2,0,1.0,0.1,4,1,3,12,91.7,0,0,0.0,0.0,0.0,12,0,1,0,1,1,1,0,1,1,1,0,12,47.0,15.0,0,2,4,33.3
Mamadou Sylla,DT,alaves,sevilla,0,12,0,0,0.0,0.0,0,0,0,4,50.0,0,0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,1,1,0,1,3,14.0,9.0,0,2,2,50.0
Jon Guridi,DT,alaves,sevilla,1,90,0,2,0.4,0.4,2,2,0,25,72.0,0,0,0.0,0.0,0.0,8,1,1,0,1,1,0,1,1,3,0,2,12,37.0,8.0,0,1,3,25.0
Luis Rioja,MC,alaves,sevilla,1,86,1,2,0.2,0.6,3,2,1,23,60.9,0,0,0.0,0.0,0.0,17,3,1,0,0,0,0,0,1,0,0,0,15,105.0,59.0,2,1,1,50.0
Miguel,MC,alaves,sevilla,0,4,0,0,0.0,0.0,1,0,1,3,33.3,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,2,13.0,9.0,1,0,0,0.0
Ander Guevara,MC,alaves,sevilla,1,90,0,0,0.0,0.0,0,0,0,39,59.0,0,0,0.0,0.0,0.0,2,1,1,0,0,3,1,2,1,1,0,1,14,87.0,74.0,0,0,0,0.0
Carlos Benavídez,MC,alaves,sevilla,1,78,0,0,0.0,0.0,0,0,0,29,37.9,0,0,0.0,0.0,0.0,1,2,2,0,2,4,3,1,1,1,1,0,11,34.0,10.0,0,3,1,75.0
Antonio Blanco,MC,alaves,sevilla,0,12,0,0,0.0,0.0,0,0,0,9,55.6,0,0,0.0,0.0,0.0,1,1,1,0,1,0,0,0,0,0,0,0,2,1.0,1.0,0,0,1,0.0
Xeber,MC,alaves,sevilla,1,66,0,0,0.1,0.3,1,1,0,18,88.9,0,0,0.0,0.0,0.0,4,2,3,0,2,0,0,0,1,1,0,1,13,50.0,14.0,1,1,0,100.0
Javi López,MC,alaves,sevilla,0,24,0,0,0.0,0.0,0,0,0,5,0.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,1,4.0,3.0,0,0,0,0.0
Rubén Duarte,DF,alaves,sevilla,1,86,1,0,0.1,0.2,3,1,2,32,56.3,0,0,0.0,0.0,0.0,10,3,1,0,1,0,0,0,4,1,1,0,13,76.0,44.0,2,2,2,50.0
Rafa Marín,DF,alaves,sevilla,0,4,0,0,0.0,0.0,0,0,0,2,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0,0,0,0.0
