player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
José Callejón,DT,granada,rayo,1,61,0,0,0.3,0.1,2,1,1,8,87.5,0,0,0.0,0.0,0.0,4,0,1,0,1,1,0,1,2,0,0,0,9,50.0,11.0,1,0,1,0.0,23_24,2,21/08/2023,1,[]
Antonio Puertas,DT,granada,rayo,0,24,0,0,0.0,0.0,0,0,0,6,66.7,0,1,0.0,0.0,0.0,-3,0,1,0,1,0,0,0,0,1,1,0,6,50.0,13.0,1,1,0,100.0,23_24,2,21/08/2023,1,"[{'apariciones_suplente': [10, 21.0]}, {'rojas': [10, 1.0]}]"
Bryan Zaragoza,DT,granada,rayo,1,90,0,0,0.4,0.1,5,3,2,22,59.1,0,0,0.0,0.0,0.0,7,3,1,0,1,0,0,0,1,12,7,5,27,278.0,218.0,6,0,0,0.0,23_24,2,21/08/2023,1,"[{'regates_exitosos': [9, 57.0]}]"
Myrto Uzuni,DT,granada,rayo,1,90,0,0,0.2,0.1,2,1,1,13,84.6,0,0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,1,0,0,0,17,123.0,77.0,4,0,2,0.0,23_24,2,21/08/2023,1,"[{'penaltis_marcados': [3, 4.0]}]"
Sergio Ruiz,MC,granada,rayo,1,89,0,0,0.1,0.0,1,1,0,36,75.0,0,0,0.0,0.0,0.0,3,4,2,0,1,0,0,0,2,1,0,1,27,198.0,122.0,2,2,0,100.0,23_24,2,21/08/2023,1,"[{'entradas': [5, 83.0]}, {'faltas_recibidas': [9, 66.0]}]"
Njegoš Petrović,DF,granada,rayo,0,1,0,0,0.0,0.1,0,0,0,6,83.3,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,1,1,0,5,58.0,49.0,2,0,0,0.0,23_24,2,21/08/2023,1,[]
Gerard Gumbau,MC,granada,rayo,1,79,0,0,0.0,0.1,1,0,1,40,65.0,1,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,1,0,1,30,124.0,43.0,0,2,0,100.0,23_24,2,21/08/2023,1,"[{'amarillas': [5, 12.0]}, {'faltas_cometidas': [9, 62.0]}]"
Gonzalo Villar,MC,granada,rayo,0,11,0,0,0.0,0.0,0,0,0,7,100.0,0,0,0.0,0.0,0.0,2,2,1,0,0,1,0,1,0,0,0,0,8,43.0,14.0,0,0,1,0.0,23_24,2,21/08/2023,1,"[{'faltas_recibidas': [9, 66.0]}]"
Óscar Melendo,MC,granada,rayo,1,79,0,0,0.0,0.1,0,0,0,29,86.2,0,0,0.0,0.0,0.0,2,3,0,0,0,0,0,0,0,1,1,0,26,123.0,54.0,1,0,2,0.0,23_24,2,21/08/2023,1,[]
Famara Diedhiou,MC,granada,rayo,0,11,0,0,0.1,0.0,1,0,1,6,66.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,7,16.0,6.0,0,1,1,50.0,23_24,2,21/08/2023,1,[]
