player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Rodrygo,DT,real madrid,real sociedad,1,86,0,0,0.6,0.1,4,2,2,31,80.6,0,0,0.0,0.0,0.0,5,1,0,0,0,0,0,0,0,5,0,3,36,380.0,209.0,8,1,1,50.0
Brahim Díaz,DT,real madrid,real sociedad,0,4,0,0,0.0,0.2,0,0,0,1,100.0,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,2,31.0,26.0,1,0,0,0.0
Joselu,DT,real madrid,real sociedad,1,61,1,0,0.9,0.0,4,2,2,16,62.5,0,0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,1,1,1,0,16,69.0,19.0,2,2,2,50.0
Eduardo Camavinga,MC,real madrid,real sociedad,0,29,0,0,0.0,0.0,0,0,0,12,100.0,0,0,0.0,0.0,0.0,2,1,2,0,1,0,0,0,0,0,0,0,12,61.0,30.0,1,0,0,0.0
Jude Bellingham,MC,real madrid,real sociedad,1,90,0,0,0.3,0.1,2,0,2,41,82.9,0,0,0.0,0.0,0.0,6,1,0,0,0,1,0,1,0,5,2,1,40,209.0,77.0,3,1,2,33.3
Toni Kroos,MC,real madrid,real sociedad,1,90,0,0,0.1,0.1,1,1,0,84,88.1,0,0,0.0,0.0,0.0,5,0,2,0,2,1,1,0,0,1,0,1,67,252.0,91.0,1,1,0,100.0
Federico Valverde,MC,real madrid,real sociedad,1,86,1,0,0.2,0.0,3,2,1,50,80.0,0,0,0.0,0.0,0.0,10,3,3,0,1,1,1,0,2,2,1,1,47,217.0,115.0,3,2,0,100.0
Lucas Vázquez,MC,real madrid,real sociedad,0,4,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,15.0,11.0,1,0,0,0.0
Aurélien Tchouaméni,MC,real madrid,real sociedad,1,61,0,0,0.0,0.1,1,1,0,35,97.1,1,0,0.0,0.0,0.0,2,1,0,0,0,1,1,0,0,1,0,1,33,136.0,56.0,1,0,0,0.0
Luka Modrić,MC,real madrid,real sociedad,0,29,0,0,0.0,0.0,0,0,0,13,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,9,38.0,5.0,0,1,0,100.0
Fran Garcia,DF,real madrid,real sociedad,1,73,0,2,0.0,0.4,0,0,0,47,87.2,1,0,0.0,0.0,0.0,10,1,2,0,1,0,0,0,1,2,1,1,42,235.0,122.0,2,0,0,0.0
Nacho,DF,real madrid,real sociedad,0,17,0,0,0.0,0.0,0,0,0,4,75.0,0,0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,2,4.0,1.0,0,0,0,0.0
David Alaba,DF,real madrid,real sociedad,1,90,0,0,0.0,0.0,0,0,0,64,93.8,1,0,0.0,0.0,0.0,3,2,1,0,0,0,0,0,0,0,0,0,54,274.0,93.0,1,0,1,0.0
Antonio Rüdiger,DF,real madrid,real sociedad,1,90,0,0,0.1,0.0,1,1,0,54,81.5,0,0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,6,0,0,0,47,325.0,183.0,1,3,0,100.0
Dani Carvajal,DF,real madrid,real sociedad,1,90,0,0,0.0,0.7,1,0,1,64,84.4,0,0,0.0,0.0,0.0,8,4,5,0,2,2,0,2,4,5,3,2,46,196.0,87.0,2,2,1,66.7
Kepa Arrizabalaga,PT,real madrid,real sociedad,1,90,0,0,0.0,0.0,0,0,0,42,76.2,0,0,1.0,80.0,1.8,5,0,0,0,0,0,0,0,1,0,0,0,30,116.0,55.0,0,1,0,100.0
Mikel Oyarzabal,DT,real sociedad,real madrid,1,80,0,0,0.1,0.0,1,1,0,17,76.5,0,0,0.0,0.0,0.0,1,0,1,0,1,1,0,1,1,0,0,0,10,27.0,4.0,0,0,1,0.0
Umar Sadiq,DT,real sociedad,real madrid,0,10,0,0,0.1,0.0,1,1,0,0,0.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,1,10.0,0.0,0,1,0,100.0
Ander Barrenetxea,DT,real sociedad,real madrid,1,80,1,0,1.1,0.0,6,4,2,26,73.1,0,0,0.0,0.0,0.0,10,3,1,0,0,1,0,1,0,4,1,3,32,237.0,104.0,2,0,2,0.0
Mohamed Ali Cho,DT,real sociedad,real madrid,0,10,0,0,0.0,0.0,1,1,0,5,40.0,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,1,0,0,6,17.0,11.0,0,0,0,0.0
Takefusa Kubo,DT,real sociedad,real madrid,1,90,0,0,0.1,0.8,2,1,1,31,80.6,0,0,0.0,0.0,0.0,7,0,0,0,0,2,0,2,0,7,3,2,29,204.0,93.0,4,0,1,0.0
Mikel Merino,MC,real sociedad,real madrid,1,90,0,0,0.2,0.0,2,1,1,42,92.9,1,0,0.0,0.0,0.0,3,3,4,0,1,0,0,0,4,3,1,2,39,137.0,76.0,1,0,2,0.0
Martín Zubimendi,MC,real sociedad,real madrid,1,90,0,0,0.0,0.1,0,0,0,70,94.3,0,0,0.0,0.0,0.0,4,1,2,0,1,1,1,0,4,0,0,0,56,286.0,128.0,1,1,1,50.0
Brais Méndez,MC,real sociedad,real madrid,1,80,0,0,0.0,0.0,1,1,0,47,89.4,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,39,120.0,38.0,1,0,1,0.0
Arsen Zakharyan,MC,real sociedad,real madrid,0,10,0,0,0.0,0.0,0,0,0,3,66.7,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,1,0,1,3,13.0,8.0,0,0,0,0.0
Kieran Tierney,DF,real sociedad,real madrid,1,68,0,0,0.0,0.0,0,0,0,44,79.5,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,2,1,1,30,103.0,42.0,0,1,2,33.3
Aihen Muñoz,DF,real sociedad,real madrid,0,22,0,0,0.0,0.0,1,0,1,21,90.5,0,0,0.0,0.0,0.0,2,1,1,0,0,1,1,0,0,0,0,0,15,73.0,41.0,1,0,1,0.0
Robin Le Normand,DF,real sociedad,real madrid,1,90,0,0,0.0,0.0,0,0,0,63,93.7,0,0,0.0,0.0,0.0,3,1,3,0,3,1,1,0,6,0,0,0,44,290.0,154.0,1,2,1,66.7
Igor Zubeldia,DF,real sociedad,real madrid,1,90,0,0,0.0,0.0,0,0,0,53,86.8,0,0,0.0,0.0,0.0,2,2,2,0,0,1,1,0,4,0,0,0,40,255.0,107.0,0,0,1,0.0
Hamari Traoré,DF,real sociedad,real madrid,1,90,0,0,0.0,0.1,0,0,0,65,89.2,1,0,0.0,0.0,0.0,1,2,3,0,1,0,0,0,3,2,1,0,46,236.0,125.0,4,2,1,66.7
Álex Remiro,PT,real sociedad,real madrid,1,90,0,0,0.0,0.0,0,0,0,34,67.6,0,0,2.0,75.0,2.2,6,0,0,0,0,0,0,0,1,0,0,0,23,98.0,53.0,0,0,0,0.0
