player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Hugo Duro,DT,valencia,atletico madrid,1,82,2,0,0.3,0.0,3,0,3,11,45.5,0,0,0.0,0.0,0.0,14,0,2,0,2,0,0,0,2,3,2,1,15,63.0,50.0,2,1,4,20.0,23_24,5,1
Hugo Guillamón,MC,valencia,atletico madrid,0,8,0,0,0.0,0.2,0,0,0,7,57.1,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,4,2.0,1.0,0,0,0,0.0,23_24,5,1
Sergi Canós,DT,valencia,atletico madrid,1,58,0,0,0.0,0.0,2,0,2,15,80.0,0,0,0.0,0.0,0.0,5,2,1,0,0,1,1,0,0,3,1,1,18,140.0,73.0,2,0,1,0.0,23_24,5,1
Diego López,DT,valencia,atletico madrid,0,32,0,0,0.2,0.0,1,0,1,6,33.3,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,5,19.0,15.0,1,0,4,0.0,23_24,5,1
Francisco Perez,DT,valencia,atletico madrid,1,90,0,1,0.0,0.1,0,0,0,14,92.9,0,0,0.0,0.0,0.0,10,2,3,0,2,2,0,2,1,5,0,4,19,110.0,78.0,2,0,2,0.0,23_24,5,1
Domingos André Ribeiro Almeida,MC,valencia,atletico madrid,1,69,0,0,0.1,0.3,1,1,0,28,85.7,0,0,0.0,0.0,0.0,8,1,0,0,0,0,0,0,0,2,0,1,21,109.0,48.0,2,1,0,100.0,23_24,5,1
Selim Amallah,DT,valencia,atletico madrid,0,21,0,0,0.0,0.0,0,0,0,5,40.0,0,0,0.0,0.0,0.0,4,0,0,0,0,1,0,1,3,3,2,0,3,27.0,17.0,0,2,0,100.0,23_24,5,1
Javier Guerra,MC,valencia,atletico madrid,1,90,1,0,0.1,0.0,1,0,1,24,66.7,0,0,0.0,0.0,0.0,12,1,0,0,0,3,0,3,3,2,2,0,25,138.0,78.0,2,0,0,0.0,23_24,5,1
José Luis García Vayá,MC,valencia,atletico madrid,1,90,0,0,0.0,0.0,0,0,0,46,84.8,0,0,0.0,0.0,0.0,5,3,4,0,3,4,1,3,3,1,0,1,22,68.0,17.0,0,1,2,33.3,23_24,5,1
José Luis Gayà,DF,valencia,atletico madrid,1,69,0,0,0.1,0.1,2,2,0,41,73.2,0,0,0.0,0.0,0.0,7,0,0,0,0,1,0,1,1,0,0,0,25,95.0,40.0,2,0,0,0.0,23_24,5,1
