player,nacionalidad,edad,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Juanmi Latasa,ESP,22,DT,14,getafe,osasuna,1,76,0,0,0.0,0.0,1,0,1,14,64.3,1,0,0.0,0.0,0.0,0,0,1,0,1,1,0,1,0,0,0,0,9,11.0,3.0,0,5,12,29.4,23_24,5,17/09/2023,1,"[{'rojas': [10, 1.0]}, {'faltas_cometidas': [5, 66.0]}]"
Mason Greenwood,ENG,21,DT,12,getafe,osasuna,0,14,0,0,0.0,0.0,1,1,0,7,57.1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,118.0,87.0,3,0,0,0.0,23_24,5,17/09/2023,1,"[{'tiros_puerta': [10, 31.0]}, {'regates_exitosos': [4, 72.0]}, {'rojas': [10, 1.0]}]"
Borja Mayoral,ESP,26,DT,19,getafe,osasuna,1,90,0,0,0.2,0.0,4,2,2,19,78.9,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,1,0,1,22,71.0,18.0,0,0,4,0.0,23_24,5,17/09/2023,1,"[{'goles': [8, 15.0]}, {'goles_90': [6, 0.63]}, {'penaltis_marcados': [3, 4.0]}, {'goles_por_tiro': [7, 0.26]}]"
Jaime Mata,ESP,34,MC,7,getafe,osasuna,1,60,0,0,0.0,0.0,1,1,0,22,59.1,0,0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,13,39.0,5.0,1,3,2,60.0,23_24,5,17/09/2023,1,"[{'rojas': [10, 1.0]}, {'faltas_cometidas': [8, 63.0]}]"
Óscar Rodríguez Arnaiz,ESP,25,MC,9,getafe,osasuna,0,30,0,0,0.0,0.0,0,0,0,24,79.2,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,1,1,0,17,114.0,41.0,1,1,2,33.3,23_24,5,17/09/2023,1,"[{'rojas': [8, 1.0]}]"
Nemanja Maksimović,SRB,28,MC,20,getafe,osasuna,1,90,1,0,0.1,0.0,2,1,1,26,53.8,0,0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,2,0,0,0,9,33.0,19.0,0,7,0,100.0,23_24,5,17/09/2023,1,"[{'intercepciones': [4, 46.0]}, {'minutos': [9, 3265.0]}]"
Djené,TOG,31,MC,2,getafe,osasuna,1,90,0,0,0.0,0.0,0,0,0,25,68.0,1,0,0.0,0.0,0.0,-2,0,0,0,0,1,0,1,2,2,1,0,12,70.0,45.0,2,2,2,50.0,23_24,5,17/09/2023,1,"[{'amarillas': [2, 14.0]}, {'rojas': [10, 1.0]}]"
Carmona,ESP,21,MC,18,getafe,osasuna,1,60,1,0,0.0,0.1,1,0,1,11,90.9,1,0,0.0,0.0,0.0,6,1,0,0,0,2,0,2,0,0,0,0,7,21.0,10.0,0,0,0,0.0,23_24,5,17/09/2023,1,"[{'entradas': [7, 83.0]}, {'intercepciones': [1, 68.0]}, {'amarillas': [6, 11.0]}]"
Carles Aleñá,ESP,25,MC,11,getafe,osasuna,0,30,0,1,0.0,0.1,0,0,0,18,77.8,0,0,0.0,0.0,0.0,6,1,0,0,0,0,0,0,0,0,0,0,12,61.0,32.0,2,1,0,100.0,23_24,5,17/09/2023,1,[]
Diego Rico,ESP,30,DF,16,getafe,osasuna,1,87,0,1,0.0,0.1,0,0,0,55,67.3,0,0,0.0,0.0,0.0,7,2,2,0,0,0,0,0,3,0,0,0,27,107.0,39.0,1,1,2,33.3,23_24,5,17/09/2023,1,"[{'centros_area': [1, 32.0]}, {'intercepciones': [9, 41.0]}]"
Gastón Álvarez,URU,23,DF,4,getafe,osasuna,0,3,0,0,0.0,0.0,0,0,0,7,71.4,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,2,0,0,0,3,8.0,0.0,0,1,0,100.0,23_24,5,17/09/2023,1,[]
Stefan Mitrović,SRB,33,DF,23,getafe,osasuna,1,90,1,0,0.1,0.0,1,0,1,36,72.2,1,0,0.0,0.0,0.0,6,1,3,0,2,0,0,0,2,0,0,0,23,108.0,51.0,0,1,3,25.0,23_24,5,17/09/2023,1,[]
Domingos Duarte,POR,28,DF,6,getafe,osasuna,1,60,0,0,0.0,0.0,0,0,0,21,61.9,1,0,0.0,0.0,0.0,-1,1,1,0,0,0,0,0,2,0,0,0,12,48.0,15.0,0,0,1,0.0,23_24,5,17/09/2023,1,"[{'rojas': [2, 2.0]}]"
Mauro Arambarri,URU,27,MC,8,getafe,osasuna,0,30,0,0,0.0,0.0,0,0,0,11,90.9,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,1,0,1,7,48.0,14.0,0,1,1,50.0,23_24,5,17/09/2023,1,"[{'penaltis_marcados': [10, 3.0]}]"
Damián Suárez,URU,35,DF,22,getafe,osasuna,1,90,0,1,0.0,0.1,0,0,0,52,59.6,0,0,0.0,0.0,0.0,6,3,2,0,0,0,0,0,4,1,0,1,19,87.0,33.0,1,0,2,0.0,23_24,5,17/09/2023,1,"[{'rojas': [10, 1.0]}]"
David Soria,ESP,30,PT,13,getafe,osasuna,1,90,0,0,0.0,0.0,0,0,0,50,50.0,1,0,2.0,66.7,1.5,-1,0,0,0,0,0,0,0,0,0,0,0,31,218.0,164.0,0,0,0,0.0,23_24,5,17/09/2023,1,"[{'minutos': [3, 3413.0]}, {'porterias_cero': [8, 10.0]}, {'paradas': [3, 118.0]}]"
Ante Budimir,CRO,32,DT,17,osasuna,getafe,1,78,1,0,0.8,0.0,1,0,1,11,63.6,0,0,0.0,0.0,0.0,10,1,0,0,0,0,0,0,0,2,0,1,8,38.0,12.0,0,4,1,80.0,23_24,5,17/09/2023,0,"[{'goles': [5, 17.0]}, {'goles_90': [6, 0.63]}, {'penaltis_marcados': [7, 3.0]}, {'tiros_puerta': [10, 31.0]}]"
Raúl,ESP,22,DT,23,osasuna,getafe,0,12,0,0,0.0,0.0,0,0,0,11,81.8,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,6,18.0,4.0,0,1,3,25.0,23_24,5,17/09/2023,0,"[{'apariciones_suplente': [6, 22.0]}]"
Kike Barja,ESP,26,DT,11,osasuna,getafe,1,67,0,0,0.0,0.0,0,0,0,22,86.4,0,0,0.0,0.0,0.0,3,2,1,0,0,0,0,0,0,3,1,1,17,85.0,20.0,1,1,1,50.0,23_24,5,17/09/2023,0,"[{'apariciones_suplente': [5, 11.0]}]"
José Arnaiz,ESP,28,DT,20,osasuna,getafe,0,23,0,0,0.1,0.0,2,2,0,7,71.4,0,0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,1,10,71.0,30.0,1,1,0,100.0,23_24,5,17/09/2023,0,[]
Ezequiel Ávila,ARG,29,DT,9,osasuna,getafe,1,67,0,0,0.0,0.0,2,2,0,24,54.2,1,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,1,1,0,1,12,48.0,33.0,1,1,1,50.0,23_24,5,17/09/2023,0,"[{'rojas': [8, 1.0]}]"
Rubén García,ESP,30,DT,14,osasuna,getafe,0,23,0,0,0.0,0.0,0,0,0,13,69.2,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,7,26.0,5.0,0,1,1,50.0,23_24,5,17/09/2023,0,"[{'asistencias': [8, 4.0]}, {'asistencias_90': [5, 0.45]}, {'corners': [9, 32.0]}]"
Moi Gómez,ESP,29,MC,16,osasuna,getafe,1,90,0,0,0.0,0.0,1,1,0,80,82.5,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,55,278.0,138.0,1,1,2,33.3,23_24,5,17/09/2023,0,"[{'apariciones_suplente': [10, 20.0]}]"
Iker Muñoz,ESP,20,MC,34,osasuna,getafe,1,90,1,0,0.2,0.0,1,0,1,66,68.2,1,0,0.0,0.0,0.0,8,2,2,0,0,0,0,0,3,0,0,0,27,118.0,56.0,0,8,0,100.0,23_24,5,17/09/2023,0,[]
Aimar Oroz,ESP,21,MC,10,osasuna,getafe,1,78,0,1,0.0,0.2,0,0,0,26,76.9,0,0,0.0,0.0,0.0,7,0,1,0,1,3,0,3,0,1,1,0,17,127.0,59.0,1,1,3,25.0,23_24,5,17/09/2023,0,"[{'faltas_recibidas': [5, 64.0]}]"
Pablo Ibáñez,ESP,24,MC,19,osasuna,getafe,0,12,0,0,0.0,0.0,0,0,0,6,83.3,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,4,31.0,14.0,0,0,0,0.0,23_24,5,17/09/2023,0,"[{'apariciones_suplente': [10, 21.0]}]"
Juan Cruz Armada,ESP,31,DF,3,osasuna,getafe,1,90,0,0,0.0,0.0,0,0,0,47,72.3,0,0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,3,0,0,0,25,160.0,60.0,2,1,0,100.0,23_24,5,17/09/2023,0,[]
Jorge Herrando,ESP,22,DF,28,osasuna,getafe,1,90,0,0,0.0,0.0,0,0,0,54,68.5,0,0,0.0,0.0,0.0,0,2,0,0,0,1,1,0,5,0,0,0,34,151.0,67.0,0,3,3,50.0,23_24,5,17/09/2023,0,[]
David García,ESP,29,DF,5,osasuna,getafe,1,90,0,0,0.0,0.0,0,0,0,55,76.4,0,0,0.0,0.0,0.0,3,0,0,0,0,1,0,1,10,0,0,0,29,127.0,81.0,0,6,4,60.0,23_24,5,17/09/2023,0,[]
Rubén Peña,ESP,32,DF,15,osasuna,getafe,1,87,0,0,0.0,0.0,0,0,0,44,59.1,0,0,0.0,0.0,0.0,0,2,1,0,0,3,1,2,1,3,2,1,20,145.0,69.0,1,1,4,20.0,23_24,5,17/09/2023,0,[]
Jesús Areso,ESP,24,DF,12,osasuna,getafe,0,3,0,0,0.0,0.0,0,0,0,4,75.0,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,3,5.0,0.0,0,0,0,0.0,23_24,5,17/09/2023,0,"[{'centros_area': [4, 24.0]}]"
Sergio Herrera,ESP,30,PT,1,osasuna,getafe,1,90,0,0,0.0,0.0,0,0,0,28,60.7,0,0,3.0,50.0,1.3,4,0,0,0,0,0,0,0,0,0,0,0,21,149.0,90.0,0,1,0,100.0,23_24,5,17/09/2023,0,"[{'minutos': [3, 3330.0]}, {'porterias_cero': [7, 8.0]}, {'paradas': [2, 131.0]}, {'save_pct': [7, 75.3]}]"
Angileri,0,0,MC,0,getafe,osasuna,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,6767,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,23_24,5,17/09/2023,1,[]
