player,nacionalidad,edad,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
João Félix,POR,23,DT,14,barcelona,athletic,1,90,0,1,0.3,0.4,4,1,3,20,75.0,0,0,0.0,0.0,0.0,14,0,0,0,0,0,0,0,2,2,1,1,28,155.0,117.0,2,1,0,100.0,23_24,10,22/10/2023,1,[]
Fermin López,ESP,20,DT,32,barcelona,athletic,1,78,0,0,0.6,0.0,3,1,2,16,81.3,0,0,0.0,0.0,0.0,6,2,2,0,1,1,0,1,0,2,1,1,14,43.0,10.0,0,0,0,0.0,23_24,10,22/10/2023,1,"[{'asistencias_90': [3, 0.36]}, {'rojas': [8, 1.0]}]"
Marc Guiu,ESP,17,MC,38,barcelona,athletic,0,12,1,0,0.2,0.0,1,0,1,1,100.0,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,2,12.0,5.0,1,0,0,0.0,23_24,10,22/10/2023,1,[]
Ferrán Torres,ESP,23,DT,7,barcelona,athletic,1,90,0,0,0.1,0.2,1,1,0,31,61.3,0,0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,0,3,2,1,28,133.0,68.0,1,0,1,0.0,23_24,10,22/10/2023,1,"[{'goles_por_tiro': [9, 0.21]}, {'rojas': [8, 1.0]}]"
İlkay Gündoğan,GER,32,MC,22,barcelona,athletic,1,90,0,0,0.0,0.0,0,0,0,73,82.2,0,0,0.0,0.0,0.0,7,0,1,0,1,0,0,0,1,2,0,1,41,180.0,77.0,1,0,0,0.0,23_24,10,22/10/2023,1,"[{'asistencias': [5, 9.0]}, {'pases_clave': [1, 97.0]}, {'pases_ultimo_tercio': [10, 188.0]}, {'corners': [1, 140.0]}]"
Oriol Romeu,ESP,32,MC,18,barcelona,athletic,1,59,0,0,0.0,0.0,0,0,0,40,85.0,1,0,0.0,0.0,0.0,4,1,1,0,1,1,0,1,1,1,0,1,27,79.0,31.0,0,0,0,0.0,23_24,10,22/10/2023,1,[]
Lamine Yamal,ESP,16,DT,27,barcelona,athletic,0,31,0,0,0.2,0.0,2,2,0,7,100.0,0,0,0.0,0.0,0.0,3,3,2,0,1,0,0,0,1,2,1,0,12,81.0,34.0,2,0,0,0.0,23_24,10,22/10/2023,1,"[{'regates_exitosos': [5, 70.0]}]"
Gavi,ESP,19,MC,6,barcelona,athletic,1,90,0,0,0.0,0.0,0,0,0,29,86.2,1,0,0.0,0.0,0.0,5,4,2,0,0,2,0,2,2,0,0,0,20,85.0,34.0,0,0,2,0.0,23_24,10,22/10/2023,1,[]
Alejandro Balde,ESP,20,DF,3,barcelona,athletic,1,78,0,0,0.0,0.1,0,0,0,47,72.3,0,0,0.0,0.0,0.0,5,0,0,0,0,1,0,1,2,2,0,0,34,216.0,133.0,4,0,1,0.0,23_24,10,22/10/2023,1,[]
Marcos Alonso,ESP,32,DF,17,barcelona,athletic,0,12,0,0,0.0,0.0,0,0,0,9,66.7,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,0,0,0,0,2,1.0,0.0,0,0,0,0.0,23_24,10,22/10/2023,1,"[{'penaltis_marcados': [10, 3.0]}, {'pases_ultimo_tercio': [5, 226.0]}, {'rojas': [2, 2.0]}]"
Iñigo Martínez,ESP,32,DF,5,barcelona,athletic,1,90,0,0,0.0,0.0,0,0,0,94,92.6,0,0,0.0,0.0,0.0,7,1,1,0,0,2,2,0,2,0,0,0,71,326.0,229.0,1,1,5,16.7,23_24,10,22/10/2023,1,"[{'pases_ultimo_tercio': [3, 259.0]}]"
Andreas Christensen,DEN,27,DF,15,barcelona,athletic,1,59,0,0,0.0,0.0,0,0,0,62,95.2,0,0,0.0,0.0,0.0,6,0,1,0,1,0,0,0,0,0,0,0,49,154.0,88.0,0,0,1,0.0,23_24,10,22/10/2023,1,"[{'pases_completados_pct': [1, 94.3]}]"
Ronald Araújo,URU,24,DF,4,barcelona,athletic,0,31,0,0,0.0,0.0,0,0,0,25,88.0,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,0,0,0,20,73.0,21.0,0,1,0,100.0,23_24,10,22/10/2023,1,"[{'pases_completados_pct': [5, 92.5]}]"
João Cancelo,POR,29,DF,2,barcelona,athletic,1,90,0,0,0.0,0.1,1,0,1,73,80.8,0,0,0.0,0.0,0.0,9,3,5,0,2,1,0,1,1,4,3,1,50,305.0,179.0,5,0,0,0.0,23_24,10,22/10/2023,1,"[{'regates_exitosos': [7, 61.0]}]"
MarcAndré ter Stegen,GER,31,PT,1,barcelona,athletic,1,90,0,0,0.0,0.0,0,0,0,49,87.8,0,0,0.0,100.0,0.3,11,0,0,0,0,0,0,0,0,0,0,0,29,141.0,119.0,0,0,0,0.0,23_24,10,22/10/2023,1,[]
Gorka Guruzeta,ESP,27,DT,12,athletic,barcelona,1,66,0,0,0.0,0.0,1,1,0,19,42.1,0,0,0.0,0.0,0.0,4,0,1,0,1,0,0,0,0,1,1,0,10,80.0,44.0,1,2,0,100.0,23_24,10,22/10/2023,0,"[{'goles_90': [9, 0.57]}]"
Adu Ares,ESP,22,DT,29,athletic,barcelona,0,24,0,0,0.0,0.0,0,0,0,8,75.0,1,0,0.0,0.0,0.0,0,3,1,0,0,0,0,0,0,1,1,0,8,84.0,54.0,2,0,0,0.0,23_24,10,22/10/2023,0,[]
