player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Jørgen Strand Larsen,DT,celta,atletico madrid,1,80,0,0,0.4,0.1,3,2,1,28,75.0,0,0,0.0,0.0,0.0,1,2,2,0,1,1,1,0,0,5,3,2,20,108.0,55.0,2,0,0,0.0,23_24,10,1
Miguel Rodríguez,DT,celta,atletico madrid,0,10,0,0,0.0,0.0,0,0,0,5,60.0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,43.0,29.0,2,0,0,0.0,23_24,10,1
Jonathan Bamba,DT,celta,atletico madrid,1,90,0,0,0.0,0.0,1,1,0,31,80.6,0,0,0.0,0.0,0.0,2,1,0,0,0,1,0,1,1,5,1,3,30,292.0,146.0,5,1,0,100.0,23_24,10,1
Iago Aspas,DT,celta,atletico madrid,1,60,0,0,0.1,0.4,3,3,0,25,88.0,0,0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,2,1,0,13,181.0,133.0,4,0,0,0.0,23_24,10,1
Anastasios Douvikas,DT,celta,atletico madrid,0,30,0,0,0.1,0.0,1,0,1,2,100.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,19.0,0.0,0,0,0,0.0,23_24,10,1
Luca de la Torre,MC,celta,atletico madrid,1,80,0,0,0.1,0.2,3,2,1,36,91.7,0,0,0.0,0.0,0.0,3,0,1,0,1,1,0,1,0,2,2,0,24,203.0,141.0,5,0,0,0.0,23_24,10,1
Carlos Dotor,MC,celta,atletico madrid,0,10,0,0,0.0,0.0,1,1,0,9,77.8,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,2,15.0,4.0,0,0,0,0.0,23_24,10,1
Fran Beltrán,MC,celta,atletico madrid,1,60,0,0,0.0,0.0,0,0,0,36,91.7,0,0,0.0,0.0,0.0,3,1,2,0,1,1,0,1,0,0,0,0,22,131.0,67.0,1,0,0,0.0,23_24,10,1
Hugo Sotelo,MC,celta,atletico madrid,0,30,0,0,0.0,0.0,0,0,0,28,85.7,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,11,66.0,36.0,1,0,0,0.0,23_24,10,1
Óscar Mingueza,DF,celta,atletico madrid,1,90,0,0,0.2,0.1,2,2,0,67,68.7,1,0,0.0,0.0,0.0,-1,1,4,0,3,2,1,1,0,4,2,2,37,212.0,145.0,5,1,0,100.0,23_24,10,1
Manu Sánchez,DF,celta,atletico madrid,1,90,0,0,0.0,0.1,0,0,0,51,82.4,0,0,0.0,0.0,0.0,2,3,2,0,1,1,0,1,2,1,1,0,25,169.0,93.0,3,0,0,0.0,23_24,10,1
Unai Núñez,DF,celta,atletico madrid,1,90,0,0,0.0,0.0,2,2,0,58,77.6,0,0,0.0,0.0,0.0,1,1,1,0,1,0,0,0,3,0,0,0,20,105.0,43.0,0,0,1,0.0,23_24,10,1
Carl Starfelt,DF,celta,atletico madrid,1,90,0,0,0.0,0.0,0,0,0,42,97.6,1,0,0.0,0.0,0.0,3,1,1,0,0,2,2,0,8,0,0,0,17,98.0,34.0,0,1,1,50.0,23_24,10,1
Kevin Vázquez,DF,celta,atletico madrid,1,27,0,0,0.0,0.0,0,0,0,16,87.5,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,6,44.0,26.0,1,0,0,0.0,23_24,10,1
Vicente Guaita,PT,celta,atletico madrid,0,63,0,0,0.0,0.0,0,0,0,16,81.3,0,0,3.0,66.7,2.5,4,0,0,0,0,0,0,0,0,0,0,0,3,18.0,16.0,0,0,0,0.0,23_24,10,1
Iván Villar,PT,celta,atletico madrid,1,24,0,0,0.0,0.0,0,0,0,6,66.7,0,1,0.0,0.0,0.3,-4,0,0,0,0,0,0,0,0,0,0,0,2,14.0,13.0,0,0,0,0.0,23_24,10,1
Antoine Griezmann,DT,atletico madrid,celta,1,75,3,0,1.4,0.1,2,0,2,47,76.6,0,0,0.0,0.0,0.0,18,0,0,0,0,1,0,1,0,0,0,0,30,126.0,38.0,0,0,1,0.0,23_24,10,0
Çağlar Söyüncü,DF,atletico madrid,celta,0,15,0,0,0.0,0.0,0,0,0,16,100.0,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,14,50.0,11.0,0,0,0,0.0,23_24,10,0
Álvaro Morata,DT,atletico madrid,celta,1,90,0,0,0.1,0.0,2,2,0,14,78.6,0,0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,4,2,0,1,13,99.0,69.0,2,0,0,0.0,23_24,10,0
Saúl Ñíguez,MC,atletico madrid,celta,1,56,0,0,0.0,0.0,0,0,0,44,86.4,1,0,0.0,0.0,0.0,2,4,2,0,0,1,1,0,3,1,1,0,33,124.0,33.0,1,2,0,100.0,23_24,10,0
Rodrigo De Paul,MC,atletico madrid,celta,0,34,0,0,0.0,0.0,1,1,0,50,86.0,0,0,0.0,0.0,0.0,3,1,0,0,0,0,0,0,0,0,0,0,27,83.0,43.0,1,0,0,0.0,23_24,10,0
Koke,MC,atletico madrid,celta,1,90,0,0,0.1,0.0,1,0,1,160,94.4,0,0,0.0,0.0,0.0,7,4,6,0,5,0,0,0,0,1,0,1,117,400.0,191.0,1,0,0,0.0,23_24,10,0
Pablo Barrios,MC,atletico madrid,celta,1,45,0,0,0.0,0.0,1,0,1,27,85.2,0,0,0.0,0.0,0.0,4,1,1,0,0,0,0,0,1,1,1,0,16,106.0,61.0,2,0,0,0.0,23_24,10,0
Rodrigo Riquelme,MC,atletico madrid,celta,0,45,0,0,0.0,0.0,1,1,0,23,91.3,1,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,2,5,4,1,26,200.0,141.0,5,0,0,0.0,23_24,10,0
Samuel Lino,MC,atletico madrid,celta,1,45,0,0,0.1,0.0,3,1,2,32,84.4,0,0,0.0,0.0,0.0,5,1,3,0,2,2,0,2,0,1,0,1,26,98.0,43.0,1,0,1,0.0,23_24,10,0
Nahuel Molina,DF,atletico madrid,celta,0,45,0,1,0.0,0.5,0,0,0,40,82.5,0,0,0.0,0.0,0.0,9,1,1,0,0,0,0,0,1,2,2,0,27,100.0,62.0,4,0,0,0.0,23_24,10,0
Marcos Llorente,MC,atletico madrid,celta,1,56,0,0,0.0,0.0,0,0,0,38,81.6,0,0,0.0,0.0,0.0,1,1,2,0,2,1,1,0,2,2,0,1,28,146.0,103.0,2,0,0,0.0,23_24,10,0
Ángel Correa,MC,atletico madrid,celta,0,34,0,0,0.0,0.2,0,0,0,14,64.3,0,0,0.0,0.0,0.0,4,0,1,0,1,0,0,0,0,1,1,0,9,83.0,7.0,0,0,0,0.0,23_24,10,0
Mario Hermoso,DF,atletico madrid,celta,1,90,0,0,0.0,0.0,0,0,0,102,95.1,0,0,0.0,0.0,0.0,11,0,0,0,0,2,1,1,8,1,0,0,78,235.0,85.0,0,0,0,0.0,23_24,10,0
Axel Witsel,DF,atletico madrid,celta,1,90,0,0,0.0,0.0,0,0,0,79,100.0,0,0,0.0,0.0,0.0,8,1,1,0,0,1,1,0,4,0,0,0,66,284.0,165.0,0,0,1,0.0,23_24,10,0
César Azpilicueta,DF,atletico madrid,celta,1,90,0,0,0.0,0.0,0,0,0,97,90.7,0,0,0.0,0.0,0.0,6,0,0,0,0,1,0,1,5,0,0,0,70,308.0,196.0,2,0,0,0.0,23_24,10,0
Jan Oblak,PT,atletico madrid,celta,1,90,0,0,0.0,0.0,0,0,0,24,83.3,0,0,0.0,100.0,0.9,10,0,0,0,0,0,0,0,0,0,0,0,9,47.0,38.0,0,0,0,0.0,23_24,10,0
