player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Álex Berenguer,DT,athletic,real madrid,1,62,1,0,1.1,0.1,2,1,1,22,63.6,0,0,0.0,0.0,0.0,10,1,0,0,0,0,0,0,0,0,0,0,16,44.0,7.0,0,0,3,0.0,24_25,19,1
Gorka Guruzeta,DT,athletic,real madrid,0,28,1,0,0.4,0.0,1,0,1,5,60.0,1,0,0.0,0.0,0.0,6,0,0,0,0,1,0,1,0,0,0,0,4,21.0,8.0,1,0,3,0.0,24_25,19,1
Nico Williams,DT,athletic,real madrid,1,90,0,0,0.1,0.1,2,1,1,25,68.0,0,0,0.0,0.0,0.0,3,0,1,0,1,1,0,1,0,3,0,2,22,195.0,128.0,7,0,1,0.0,24_25,19,1
Iñaki Williams,DT,athletic,real madrid,1,90,0,0,0.0,0.2,1,1,0,32,50.0,0,0,0.0,0.0,0.0,6,2,0,0,0,2,0,2,1,2,1,1,29,160.0,56.0,3,0,0,0.0,24_25,19,1
Oihan Sancet,MC,athletic,real madrid,1,78,0,0,0.1,0.0,1,1,0,22,77.3,0,0,0.0,0.0,0.0,3,0,0,0,0,1,0,1,1,1,1,0,22,170.0,71.0,3,0,0,0.0,24_25,19,1
Unai Gómez,MC,athletic,real madrid,0,12,0,0,0.0,0.0,0,0,0,5,80.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,7,26.0,18.0,0,0,2,0.0,24_25,19,1
Beñat Prados,MC,athletic,real madrid,1,63,0,0,0.0,0.0,1,1,0,34,88.2,0,0,0.0,0.0,0.0,5,0,2,0,2,0,0,0,0,1,0,1,33,171.0,63.0,1,0,0,0.0,24_25,19,1
Iñigo Ruiz de Galarreta,MC,athletic,real madrid,0,27,0,0,0.0,0.0,0,0,0,8,50.0,1,0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,5,23.0,6.0,0,0,0,0.0,24_25,19,1
Mikel Jauregizar,MC,athletic,real madrid,1,90,0,0,0.0,0.1,1,1,0,41,90.2,0,0,0.0,0.0,0.0,6,2,4,0,3,1,0,1,3,0,0,0,32,149.0,90.0,1,0,0,0.0,24_25,19,1
Adama Boiro,DF,athletic,real madrid,1,83,0,0,0.0,0.0,0,0,0,27,88.9,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,3,1,0,1,21,121.0,70.0,1,0,0,0.0,24_25,19,1
Yuri Berchiche,DF,athletic,real madrid,0,7,0,0,0.0,0.0,0,0,0,4,50.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1,0,100.0,24_25,19,1
