player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Isaac Palazón Camacho,DT,rayo,celta,1,74,0,0,0.0,0.4,1,1,0,37,86.5,0,0,0.0,0.0,0.0,6,0,1,0,1,0,0,0,0,1,0,1,19,59.0,33.0,1,0,3,0.0
Iván Balliu,DF,rayo,celta,0,16,0,0,0.0,0.0,0,0,0,4,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,0,0,0,3,7.0,5.0,0,0,0,0.0
Sergio Camello,DT,rayo,celta,1,63,0,1,0.0,0.1,0,0,0,17,82.4,0,0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,0,2,2,0,8,54.0,27.0,1,0,3,0.0
Álvaro García,MC,rayo,celta,0,27,0,0,0.0,0.0,0,0,0,5,60.0,0,0,0.0,0.0,0.0,3,2,3,0,1,0,0,0,3,0,0,0,6,13.0,2.0,0,0,1,0.0
Adri Embarba,MC,rayo,celta,1,85,1,0,0.1,0.0,2,0,2,19,89.5,0,0,0.0,0.0,0.0,10,3,3,0,2,0,0,0,0,2,0,0,18,112.0,42.0,1,0,3,0.0
Randy Nteka,DT,rayo,celta,0,5,0,0,0.0,0.0,0,0,0,3,66.7,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,5,14.0,1.0,0,0,0,0.0
Pathé Ciss,MC,rayo,celta,1,64,0,0,0.0,0.0,1,1,0,51,88.2,1,0,0.0,0.0,0.0,3,1,3,0,2,4,1,3,0,0,0,0,32,152.0,93.0,1,1,1,50.0
Óscar Valentín,MC,rayo,celta,0,26,0,0,0.0,0.0,0,0,0,14,57.1,0,0,0.0,0.0,0.0,2,4,3,0,1,1,1,0,1,1,0,1,7,18.0,7.0,0,1,0,100.0
Unai López,MC,rayo,celta,1,90,0,0,0.1,0.0,1,0,1,67,82.1,0,0,0.0,0.0,0.0,7,3,5,0,3,1,0,1,0,2,2,0,48,197.0,59.0,0,0,0,0.0
Jorge de Frutos,MC,rayo,celta,1,85,1,0,0.1,0.0,1,0,1,15,73.3,0,0,0.0,0.0,0.0,9,0,1,0,1,0,0,0,0,1,0,0,18,178.0,114.0,5,0,4,0.0
Pedro Díaz,DT,rayo,celta,0,5,0,0,0.0,0.0,0,0,0,5,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,1,0,1,1,34.0,29.0,1,0,0,0.0
Pep Chavarría,DF,rayo,celta,1,90,0,0,0.0,0.0,0,0,0,54,74.1,0,0,0.0,0.0,0.0,3,2,2,0,0,5,2,3,3,0,0,0,26,137.0,80.0,2,1,2,33.3
Abdul Mumin,DF,rayo,celta,1,90,0,0,0.0,0.0,0,0,0,47,85.1,1,0,0.0,0.0,0.0,4,1,0,0,0,6,5,1,8,1,1,0,33,172.0,69.0,1,1,1,50.0
Florian Lejeune,DF,rayo,celta,1,90,0,0,0.3,0.0,2,1,1,57,82.5,0,0,0.0,0.0,0.0,7,0,0,0,0,1,1,0,9,0,0,0,43,199.0,108.0,0,1,0,100.0
Andrei Ratiu,DF,rayo,celta,1,90,0,0,0.0,0.0,0,0,0,50,84.0,0,0,0.0,0.0,0.0,4,2,0,0,0,1,0,1,3,4,2,1,29,195.0,75.0,2,0,2,0.0
Dani Cárdenas,PT,rayo,celta,1,90,0,0,0.0,0.0,0,0,0,37,45.9,0,0,1.0,85.7,1.7,6,0,0,0,0,0,0,0,0,0,0,0,20,131.0,78.0,0,0,0,0.0
Borja Iglesias,DT,celta,rayo,1,90,1,0,0.8,0.4,4,2,2,22,77.3,0,0,0.0,0.0,0.0,11,0,0,0,0,0,0,0,0,0,0,0,10,46.0,32.0,2,1,0,100.0
Franco Cervi,DT,celta,rayo,1,80,0,0,0.0,0.3,0,0,0,30,56.7,1,0,0.0,0.0,0.0,3,6,1,0,0,1,0,1,2,1,1,0,15,74.0,26.0,1,2,1,66.7
Williot Swedberg,DT,celta,rayo,0,10,0,0,0.6,0.0,3,2,1,3,66.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,6,17.0,12.0,1,0,0,0.0
Alfon,DT,celta,rayo,1,56,0,0,0.1,0.0,2,2,0,10,50.0,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,1,2,0,2,10,78.0,29.0,2,1,1,50.0
Pablo Durán,DT,celta,rayo,0,34,0,0,0.0,0.0,1,1,0,16,68.8,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,5,23.0,10.0,0,1,1,50.0
Jonathan Bamba,MC,celta,rayo,1,68,0,1,0.1,0.5,2,0,2,19,42.1,0,0,0.0,0.0,0.0,8,2,2,0,1,0,0,0,0,2,1,0,19,108.0,56.0,3,1,2,33.3
Hugo Álvarez,MC,celta,rayo,0,22,0,0,0.0,0.1,1,1,0,14,92.9,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,8,36.0,19.0,0,0,0,0.0
Fran Beltrán,MC,celta,rayo,1,80,0,0,0.1,0.0,2,2,0,37,78.4,0,0,0.0,0.0,0.0,4,2,2,0,1,1,0,1,0,2,2,0,13,72.0,35.0,0,3,0,100.0
Sergio Carreira,DF,celta,rayo,0,10,0,0,0.0,0.0,0,0,0,18,72.2,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,11,96.0,45.0,3,0,0,0.0
Ilaix Moriba,MC,celta,rayo,1,90,0,0,0.3,0.1,4,3,1,36,91.7,0,0,0.0,0.0,0.0,7,2,2,0,2,2,0,2,1,8,4,2,25,141.0,67.0,2,1,0,100.0
Marcos Alonso,DF,celta,rayo,1,89,0,0,0.1,0.0,2,1,1,70,85.7,2,1,0.0,0.0,0.0,0,0,0,0,0,1,0,1,3,1,1,0,33,309.0,208.0,3,4,0,100.0
Carlos Dominguez,DF,celta,rayo,1,90,0,0,0.1,0.0,1,1,0,65,78.5,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,6,1,1,0,39,236.0,174.0,0,4,0,100.0
Carl Starfelt,DF,celta,rayo,1,80,0,0,0.0,0.0,0,0,0,34,79.4,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,4,0,0,0,12,64.0,49.0,1,1,0,100.0
Hugo Sotelo,MC,celta,rayo,0,10,0,0,0.0,0.1,0,0,0,16,81.3,0,0,0.0,0.0,0.0,4,1,1,0,0,0,0,0,0,0,0,0,10,85.0,29.0,0,0,0,0.0
Óscar Mingueza,DF,celta,rayo,1,90,0,0,0.0,0.0,1,1,0,66,66.7,0,0,0.0,0.0,0.0,0,0,2,0,2,1,0,1,2,5,1,4,42,210.0,137.0,3,1,0,100.0
Vicente Guaita,PT,celta,rayo,1,90,0,0,0.0,0.0,0,0,0,22,86.4,0,0,2.0,60.0,0.8,3,0,0,0,0,0,0,0,1,0,0,0,9,40.0,32.0,0,0,0,0.0
