player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Isaac Romero,DT,7,sevilla,valencia,1,90,0,0,0.1,0.0,3,2,1,15,80.0,0,0,0.0,0.0,0.0,2,1,1,0,1,0,0,0,0,0,0,0,17,85.0,15.0,1,0,1,0.0,24_25,19,11/01/2025,1,"[{'rojas': [8, 1.0]}]"
Saúl Ñíguez,DT,17,sevilla,valencia,1,85,0,0,0.2,0.0,4,3,1,26,65.4,0,0,0.0,0.0,0.0,3,2,0,0,0,2,0,2,1,0,0,0,16,88.0,32.0,2,4,1,80.0,24_25,19,11/01/2025,1,"[{'asistencias_90': [5, 0.35]}, {'rojas': [8, 1.0]}]"
Peque,MC,14,sevilla,valencia,0,5,0,0,0.0,0.0,0,0,0,3,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,4,15.0,0.0,0,0,0,0.0,24_25,19,11/01/2025,1,[]
Dodi Lukebakio,DT,11,sevilla,valencia,1,90,0,0,0.0,0.2,1,0,1,39,69.2,0,0,0.0,0.0,0.0,9,0,0,0,0,1,0,1,0,11,5,6,33,282.0,69.0,1,0,0,0.0,24_25,19,11/01/2025,1,"[{'tiros_puerta': [6, 38.0]}, {'regates_exitosos': [2, 84.0]}, {'rojas': [8, 1.0]}]"
Djibril Sow,MC,20,sevilla,valencia,1,78,0,0,0.0,0.0,1,1,0,19,84.2,1,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,3,0,3,11,54.0,9.0,0,1,0,100.0,24_25,19,11/01/2025,1,"[{'goles_por_tiro': [9, 0.25]}]"
Stanis Idumbo,DT,27,sevilla,valencia,0,12,0,0,0.0,0.1,0,0,0,8,87.5,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,6,58.0,45.0,1,0,0,0.0,24_25,19,11/01/2025,1,[]
Albert Sambi Lokonga,MC,12,sevilla,valencia,1,90,0,1,0.0,0.0,1,1,0,55,81.8,0,0,0.0,0.0,0.0,7,0,1,0,1,0,0,0,0,0,0,0,26,174.0,57.0,0,5,2,71.4,24_25,19,11/01/2025,1,[]
Lucien Agoume,MC,18,sevilla,valencia,1,68,0,0,0.1,0.0,2,2,0,33,84.8,0,0,0.0,0.0,0.0,4,4,2,0,1,1,0,1,0,1,1,0,12,52.0,23.0,0,2,2,50.0,24_25,19,11/01/2025,1,"[{'rojas': [8, 1.0]}]"
Ruben Vargas,MC,5,sevilla,valencia,0,22,0,0,0.0,0.0,1,1,0,15,80.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7,69.0,38.0,2,0,0,0.0,24_25,19,11/01/2025,1,"[{'asistencias': [8, 4.0]}, {'asistencias_90': [6, 0.42]}, {'penaltis_marcados': [9, 1.0]}]"
Kike Salas,DF,4,sevilla,valencia,1,77,0,0,0.0,0.0,0,0,0,51,72.5,0,0,0.0,0.0,0.0,3,2,0,0,0,2,1,1,0,0,0,0,23,109.0,54.0,2,3,0,100.0,24_25,19,11/01/2025,1,[]
